number,value,params,datetime_start,datetime_complete
33,0.02949841268848781,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 8, 'out_channels_2': 16, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 16}",2024-03-26 04:53:11.963943,2024-03-26 08:24:57.749643
34,0.026806233122357106,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 4, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 16}",2024-03-26 08:24:57.751632,2024-03-26 11:39:07.620016
35,0.027287863730104365,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 64, 'kernel_size_0': 2, 'kernel_size_1': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-26 11:39:07.622010,2024-03-26 12:59:30.571400
36,0.029142622230409157,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 2, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 16}",2024-03-26 12:59:30.573344,2024-03-26 15:37:03.432984
37,0.038628670795492176,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-26 15:37:03.434972,2024-03-26 16:31:36.841045
38,0.04181256550485535,"{'n_layers': 1, 'out_channels_0': 64, 'kernel_size_0': 3, 'activation': 'softsign', 'batch_size': 16}",2024-03-26 16:31:36.843068,2024-03-26 18:49:55.689504
39,0.030705198708552435,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 16, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 16}",2024-03-26 18:49:55.691489,2024-03-26 22:09:37.334798
40,0.026974608891894535,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 32, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 32}",2024-03-26 22:09:37.336755,2024-03-27 00:00:37.577387
41,0.02792906031986017,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 32, 'kernel_size_0': 4, 'kernel_size_1': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-27 00:00:37.579473,2024-03-27 00:45:57.067440
42,0.02685583510323184,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 8, 'kernel_size_0': 4, 'kernel_size_1': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-27 00:45:57.069349,2024-03-27 01:08:34.326779
43,0.02894932769404627,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 8, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-27 01:08:34.328741,2024-03-27 03:45:59.501128
44,0.03413632925034007,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 64}",2024-03-27 03:45:59.503130,2024-03-27 04:14:27.828271
45,0.03690140779246054,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 3, 'activation': 'softsign', 'batch_size': 128}",2024-03-27 04:14:27.830284,2024-03-27 04:33:07.955046
46,0.028118745928031166,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 32, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'tanh', 'batch_size': 32}",2024-03-27 04:33:07.957021,2024-03-27 05:52:33.019507
47,0.023988161471805908,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 16, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-27 05:52:33.021471,2024-03-27 06:24:20.562702
48,0.027293486400063034,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 32, 'kernel_size_0': 3, 'kernel_size_1': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-27 06:24:20.564670,2024-03-27 07:16:03.521024
49,0.03161804051237273,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-27 07:16:03.523036,2024-03-27 07:32:59.117005
50,0.02894932769404627,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 8, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-27 07:32:59.118953,2024-03-27 10:11:45.766931
51,0.02342089592574243,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 8, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'softsign', 'batch_size': 128}",2024-03-27 10:11:45.768996,2024-03-27 10:44:38.054878
52,0.024007974944475534,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 16, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 64}",2024-03-27 10:44:38.056869,2024-03-27 11:23:04.923228
53,0.024546768547223038,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 16, 'out_channels_2': 8, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 128}",2024-03-27 11:23:04.925182,2024-03-27 11:53:13.095259
54,0.03024180281998199,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-27 11:53:13.097274,2024-03-27 12:10:09.692727
55,0.03339192530214655,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-27 12:10:09.694661,2024-03-27 12:27:05.366999
56,0.029526156111248723,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 32}",2024-03-27 12:27:05.368974,2024-03-27 13:56:24.264183
57,0.044685213120476,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 16}",2024-03-27 13:56:24.266182,2024-03-27 15:48:29.870709
58,0.024658542235342838,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 64, 'kernel_size_0': 4, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 128}",2024-03-27 15:48:29.872853,2024-03-27 16:14:24.644752
59,0.0380860853023927,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 4, 'kernel_size_0': 4, 'kernel_size_1': 2, 'activation': 'tanh', 'batch_size': 16}",2024-03-27 16:14:24.646829,2024-03-27 18:40:16.335451
60,0.025639082150933405,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 8, 'kernel_size_0': 3, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 128}",2024-03-27 18:40:16.337358,2024-03-27 19:06:19.764680
61,0.0272984698291655,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 64, 'out_channels_2': 8, 'kernel_size_0': 3, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 32}",2024-03-27 19:06:19.766656,2024-03-27 21:04:30.317296
62,0.037338265491545244,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 2, 'activation': 'relu', 'batch_size': 32}",2024-03-27 21:04:30.319393,2024-03-27 21:59:20.750227
63,0.03076734729207023,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-27 21:59:20.752223,2024-03-27 22:16:31.180758
64,0.027439426253845954,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 4, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'tanh', 'batch_size': 128}",2024-03-27 22:16:31.182800,2024-03-27 22:40:28.508604
65,0.03105678474348722,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 3, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 16}",2024-03-27 22:40:28.510646,2024-03-28 01:17:31.845691
66,0.02723392438560639,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 2, 'kernel_size_1': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-28 01:17:31.847784,2024-03-28 01:41:19.347148
67,0.027330272083642543,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 16, 'kernel_size_0': 2, 'kernel_size_1': 3, 'activation': 'tanh', 'batch_size': 64}",2024-03-28 01:41:19.349113,2024-03-28 02:35:02.795297
68,0.01662621031636444,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 32, 'out_channels_2': 16, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-28 02:35:02.797267,2024-03-28 03:06:18.304641
69,0.030732971530451906,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 64, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 16}",2024-03-28 03:06:18.306645,2024-03-28 06:49:57.783468
70,0.021513810654807928,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 64, 'out_channels_2': 4, 'kernel_size_0': 3, 'kernel_size_1': 3, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 64}",2024-03-28 06:49:57.785408,2024-03-28 07:42:43.694565
71,0.02244679037749167,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 16, 'out_channels_2': 32, 'kernel_size_0': 2, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 128}",2024-03-28 07:42:43.696546,2024-03-28 08:16:52.470498
72,0.01734391087011895,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 32, 'out_channels_2': 8, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-28 08:16:52.472557,2024-03-28 08:49:34.934685
73,0.024398134102297048,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 3, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-28 08:49:34.936717,2024-03-28 09:13:31.853331
74,0.02852208637032921,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 64, 'out_channels_2': 32, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 4, 'activation': 'tanh', 'batch_size': 32}",2024-03-28 09:13:31.855387,2024-03-28 11:04:28.491483
75,0.031200180181675786,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 4, 'out_channels_2': 16, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'softsign', 'batch_size': 16}",2024-03-28 11:04:28.493565,2024-03-28 14:57:57.088562
76,0.044148043323894735,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 4, 'activation': 'softsign', 'batch_size': 16}",2024-03-28 14:57:57.090582,2024-03-28 16:55:55.790590
77,0.028968763675678813,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 64, 'out_channels_2': 8, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 32}",2024-03-28 16:55:55.792556,2024-03-28 18:52:10.788704
78,0.032865020022505784,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 4, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 16}",2024-03-28 18:52:10.790693,2024-03-28 22:09:14.564299
79,0.040123369948751056,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 4, 'activation': 'softsign', 'batch_size': 128}",2024-03-28 22:09:14.566324,2024-03-28 22:26:50.922093
80,0.024386292752702432,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 32, 'kernel_size_0': 3, 'kernel_size_1': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-28 22:26:50.924154,2024-03-28 22:50:40.230689
81,0.023110262084637276,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 8, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-28 22:50:40.232702,2024-03-29 00:24:22.707086
82,0.028057171824259867,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 32, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-29 00:24:22.709118,2024-03-29 02:54:23.212977
83,0.03253255690132606,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 8, 'out_channels_2': 4, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 16}",2024-03-29 02:54:23.215081,2024-03-29 06:04:55.456721
84,0.0352592503381506,"{'n_layers': 1, 'out_channels_0': 64, 'kernel_size_0': 2, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 06:04:55.458827,2024-03-29 06:23:13.018891
85,0.02159683452894373,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 8, 'out_channels_2': 4, 'kernel_size_0': 3, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-29 06:23:13.020879,2024-03-29 06:53:11.723388
86,0.019105930271345013,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 32, 'out_channels_2': 4, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-29 06:53:11.725415,2024-03-29 07:23:19.427050
87,0.03639243177266363,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 32}",2024-03-29 07:23:19.429039,2024-03-29 08:17:12.445286
88,0.025604462383916476,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 16, 'kernel_size_0': 2, 'kernel_size_1': 2, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 08:17:12.447321,2024-03-29 08:39:30.646195
89,0.01964234383268366,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 64}",2024-03-29 08:39:30.648176,2024-03-29 09:43:14.202231
90,0.025645876695932865,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 32, 'kernel_size_0': 4, 'kernel_size_1': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-29 09:43:14.204254,2024-03-29 10:07:09.169248
91,0.032477549027079444,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 4, 'kernel_size_0': 2, 'kernel_size_1': 2, 'activation': 'tanh', 'batch_size': 32}",2024-03-29 10:07:09.171423,2024-03-29 11:32:13.607934
92,0.03013161594868095,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 64}",2024-03-29 11:32:13.610056,2024-03-29 12:17:29.708612
93,0.025695010154768952,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 8, 'out_channels_2': 32, 'kernel_size_0': 2, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-29 12:17:29.710656,2024-03-29 13:30:31.373708
94,0.02626885645831179,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 64}",2024-03-29 13:30:31.375762,2024-03-29 14:20:01.484682
95,0.030852310274336603,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-29 14:20:01.486692,2024-03-29 14:36:52.599494
96,0.029994713453298037,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 16, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-29 14:36:52.601466,2024-03-29 17:16:09.011556
97,0.04640315008612807,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 3, 'activation': 'softsign', 'batch_size': 16}",2024-03-29 17:16:09.013551,2024-03-29 19:16:10.712516
98,0.02491422574222338,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 4, 'out_channels_2': 8, 'kernel_size_0': 3, 'kernel_size_1': 3, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 19:16:10.714553,2024-03-29 19:45:43.798882
99,0.024124126216365893,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 4, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 64}",2024-03-29 19:45:43.800876,2024-03-29 20:48:41.993198
100,0.0232778236329153,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 16, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 3, 'kernel_size_2': 4, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 20:48:41.997515,2024-03-29 21:19:37.469968
101,0.025410067356870403,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 32, 'kernel_size_0': 3, 'kernel_size_1': 2, 'activation': 'softsign', 'batch_size': 128}",2024-03-29 21:19:37.471979,2024-03-29 21:46:33.721934
102,0.02455050833432998,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 2, 'kernel_size_1': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-29 21:46:33.724028,2024-03-29 22:11:00.308653
103,0.022087489873201145,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 16, 'kernel_size_0': 4, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-29 22:11:00.310662,2024-03-29 22:35:10.967052
104,0.024119373611909627,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 8, 'out_channels_2': 8, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'softsign', 'batch_size': 128}",2024-03-29 22:35:10.969136,2024-03-29 23:06:27.296402
105,0.024349036219639235,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 8, 'out_channels_2': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 32}",2024-03-29 23:06:27.298412,2024-03-30 00:47:06.825603
106,0.028973182718449564,"{'n_layers': 3, 'out_channels_0': 4, 'out_channels_1': 32, 'out_channels_2': 4, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 4, 'activation': 'tanh', 'batch_size': 64}",2024-03-30 00:47:06.827665,2024-03-30 01:36:14.113572
107,0.025656699748286826,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 4, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-30 01:36:14.115701,2024-03-30 01:59:13.300225
