number,value,params,datetime_start,datetime_complete
17,0.03079643217529232,"{'n_layers': 3, 'out_channels_0': 4, 'out_channels_1': 32, 'out_channels_2': 16, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 16}",2024-03-25 14:11:40.859240,2024-03-25 17:39:47.001954
18,0.029834050346693418,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-25 17:39:47.003977,2024-03-25 17:55:46.800126
19,0.0244483190198279,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 16, 'out_channels_2': 16, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-25 17:55:46.802023,2024-03-25 18:25:18.267617
20,0.02775896816489557,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 32, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 64}",2024-03-25 18:25:18.269675,2024-03-25 19:06:26.116467
21,0.030371483116246156,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 32}",2024-03-25 19:06:26.118425,2024-03-25 20:30:03.435784
22,0.035784060037238885,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 2, 'activation': 'tanh', 'batch_size': 64}",2024-03-25 20:30:03.437829,2024-03-25 21:06:08.344246
23,0.029767367184201268,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 64, 'kernel_size_0': 4, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 64}",2024-03-25 21:06:08.346263,2024-03-25 21:51:09.235261
24,0.024845929079289078,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 8, 'kernel_size_0': 2, 'kernel_size_1': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-25 21:51:09.237175,2024-03-25 22:13:06.943094
25,0.03376915658732987,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 2, 'activation': 'relu', 'batch_size': 64}",2024-03-25 22:13:06.945001,2024-03-25 22:49:16.415422
26,0.017407717132828765,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 32, 'out_channels_2': 16, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-25 22:49:16.417311,2024-03-25 23:18:02.059
27,0.02928359227374187,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 3, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 64}",2024-03-25 23:18:02.060995,2024-03-26 00:00:53.917853
28,0.03301336494861112,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 8, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 16}",2024-03-26 00:00:53.919747,2024-03-26 02:48:01.361208
29,0.04307856555325268,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 3, 'activation': 'tanh', 'batch_size': 32}",2024-03-26 02:48:01.363161,2024-03-26 03:40:46.410439
30,0.03906340498267041,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-26 03:40:46.412407,2024-03-26 04:18:24.257438
31,0.04060518202985995,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 4, 'kernel_size_0': 2, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 16}",2024-03-26 04:18:24.259395,2024-03-26 06:59:07.433460
32,0.03821033520688132,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-26 06:59:07.435484,2024-03-26 07:52:20.732179
33,0.027578966504656188,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 64, 'kernel_size_0': 4, 'kernel_size_1': 3, 'activation': 'tanh', 'batch_size': 64}",2024-03-26 07:52:20.734109,2024-03-26 08:34:50.233162
34,0.021928313652150883,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 32, 'out_channels_2': 4, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 32}",2024-03-26 08:34:50.235173,2024-03-26 10:12:11.167872
35,0.027758450725910783,"{'n_layers': 3, 'out_channels_0': 4, 'out_channels_1': 32, 'out_channels_2': 8, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 32}",2024-03-26 10:12:11.169897,2024-03-26 11:48:31.999405
36,0.021797456314571098,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 32, 'kernel_size_0': 2, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-26 11:48:32.001376,2024-03-26 12:11:36.621332
37,0.038906214429898674,"{'n_layers': 1, 'out_channels_0': 64, 'kernel_size_0': 4, 'activation': 'tanh', 'batch_size': 32}",2024-03-26 12:11:36.623398,2024-03-26 13:18:01.846400
38,0.035674487211072005,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 2, 'activation': 'tanh', 'batch_size': 128}",2024-03-26 13:18:01.848302,2024-03-26 13:33:45.236591
39,0.020765053679708233,"{'n_layers': 2, 'out_channels_0': 16, 'out_channels_1': 64, 'kernel_size_0': 3, 'kernel_size_1': 3, 'activation': 'relu', 'batch_size': 128}",2024-03-26 13:33:45.238553,2024-03-26 13:57:13.021395
40,0.025199485741588194,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 16, 'out_channels_2': 4, 'kernel_size_0': 2, 'kernel_size_1': 3, 'kernel_size_2': 4, 'activation': 'tanh', 'batch_size': 64}",2024-03-26 13:57:13.023578,2024-03-26 14:58:36.534760
41,0.03873142390025164,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-26 14:58:36.536735,2024-03-26 15:37:17.499892
42,0.03873142390025164,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-26 15:37:17.501843,2024-03-26 16:15:17.342664
43,0.04090097902418171,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 4, 'activation': 'softsign', 'batch_size': 32}",2024-03-26 16:15:17.344636,2024-03-26 17:12:49.198985
44,0.03613582799197558,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 4, 'activation': 'softsign', 'batch_size': 64}",2024-03-26 17:12:49.200915,2024-03-26 17:42:29.670642
45,0.02966767079775869,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 8, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 16}",2024-03-26 17:42:29.672645,2024-03-26 20:43:35.075886
46,0.026812919862580734,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 64, 'kernel_size_0': 3, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 64}",2024-03-26 20:43:35.077864,2024-03-26 21:40:19.975274
47,0.02349687555093034,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 16, 'out_channels_2': 16, 'kernel_size_0': 4, 'kernel_size_1': 2, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 128}",2024-03-26 21:40:19.977189,2024-03-26 22:12:56.393592
48,0.04061374756916483,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-26 22:12:56.395723,2024-03-26 23:06:21.559752
49,0.03186745180363078,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 64}",2024-03-26 23:06:21.561711,2024-03-26 23:34:23.139421
50,0.02393538768664212,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 32, 'out_channels_2': 64, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 64}",2024-03-26 23:34:23.141333,2024-03-27 00:41:25.530082
51,0.024854805983423434,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 8, 'kernel_size_0': 2, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-27 00:41:25.532179,2024-03-27 01:03:43.972650
52,0.0255311523293753,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 64, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-27 01:03:43.974686,2024-03-27 04:40:31.158794
53,0.024461291101932976,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 32, 'kernel_size_0': 3, 'kernel_size_1': 2, 'activation': 'tanh', 'batch_size': 128}",2024-03-27 04:40:31.160716,2024-03-27 05:06:42.867704
54,0.029175201742838833,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 4, 'kernel_size_0': 3, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 32}",2024-03-27 05:06:42.869635,2024-03-27 06:42:18.878412
55,0.03376915658732987,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 2, 'activation': 'relu', 'batch_size': 64}",2024-03-27 06:42:18.880387,2024-03-27 07:20:06.205478
56,0.026932556763826894,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 64, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 64}",2024-03-27 07:20:06.207540,2024-03-27 08:11:37.505468
57,0.031805290162243094,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 4, 'kernel_size_0': 4, 'kernel_size_1': 2, 'activation': 'softsign', 'batch_size': 64}",2024-03-27 08:11:37.507530,2024-03-27 08:51:43.156575
58,0.0218863450415962,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 64, 'out_channels_2': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-27 08:51:43.158613,2024-03-27 10:36:02.979568
59,0.026715942796198613,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 64, 'out_channels_2': 64, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 16}",2024-03-27 10:36:02.981553,2024-03-27 14:27:06.198136
60,0.017580781148996614,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 16, 'out_channels_2': 8, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-27 14:27:06.200284,2024-03-27 14:55:18.677956
61,0.029920738049456098,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 2, 'activation': 'relu', 'batch_size': 128}",2024-03-27 14:55:18.680047,2024-03-27 15:11:40.333054
62,0.0379348695164641,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 2, 'activation': 'tanh', 'batch_size': 32}",2024-03-27 15:11:40.335065,2024-03-27 16:04:36.812465
63,0.03688596177534164,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 32}",2024-03-27 16:04:36.814428,2024-03-27 16:58:06.557495
64,0.028580870085108435,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 32, 'out_channels_2': 16, 'kernel_size_0': 4, 'kernel_size_1': 2, 'kernel_size_2': 4, 'activation': 'softsign', 'batch_size': 32}",2024-03-27 16:58:06.559524,2024-03-27 18:46:53.612361
65,0.025574163808175208,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 4, 'out_channels_2': 64, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 64}",2024-03-27 18:46:53.614398,2024-03-27 19:45:40.132906
66,0.024755357821783085,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 16, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 4, 'activation': 'softsign', 'batch_size': 64}",2024-03-27 19:45:40.134965,2024-03-27 20:46:28.612511
67,0.02820438248704989,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 32, 'out_channels_2': 8, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'softsign', 'batch_size': 32}",2024-03-27 20:46:28.614530,2024-03-27 22:34:47.508765
68,0.026988522285918755,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 16, 'out_channels_2': 8, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-27 22:34:47.510759,2024-03-28 01:41:32.669125
69,0.020304895626718215,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 16, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-28 01:41:32.671123,2024-03-28 02:06:00.467688
70,0.030351853574847324,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 4, 'kernel_size_0': 4, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 16}",2024-03-28 02:06:00.469607,2024-03-28 05:02:35.830772
71,0.025123868426268264,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 64, 'kernel_size_0': 2, 'kernel_size_1': 4, 'activation': 'softsign', 'batch_size': 128}",2024-03-28 05:02:35.832841,2024-03-28 05:32:22.926231
72,0.025943465578350595,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 16, 'out_channels_2': 4, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 64}",2024-03-28 05:32:22.928188,2024-03-28 06:29:05.224495
73,0.03075691530393248,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 64, 'out_channels_2': 32, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 16}",2024-03-28 06:29:05.226531,2024-03-28 10:13:57.190370
74,0.02952859897551418,"{'n_layers': 2, 'out_channels_0': 64, 'out_channels_1': 64, 'kernel_size_0': 3, 'kernel_size_1': 3, 'activation': 'softsign', 'batch_size': 32}",2024-03-28 10:13:57.192403,2024-03-28 11:57:18.549894
75,0.03265302653647295,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 2, 'activation': 'relu', 'batch_size': 64}",2024-03-28 11:57:18.551943,2024-03-28 12:34:03.145060
76,0.030069871413489213,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 16}",2024-03-28 12:34:03.147056,2024-03-28 15:09:59.444384
77,0.027610578308811085,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 8, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'tanh', 'batch_size': 64}",2024-03-28 15:09:59.446378,2024-03-28 15:48:54.849675
78,0.042590806284752,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 2, 'activation': 'tanh', 'batch_size': 16}",2024-03-28 15:48:54.851754,2024-03-28 17:37:24.584834
79,0.029981110080560605,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 16, 'out_channels_2': 64, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 4, 'activation': 'softsign', 'batch_size': 16}",2024-03-28 17:37:24.586839,2024-03-28 21:29:19.899610
80,0.029834050346693418,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-28 21:29:19.901595,2024-03-28 21:45:41.429099
81,0.02351452325191049,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 16, 'out_channels_2': 4, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 4, 'activation': 'softsign', 'batch_size': 128}",2024-03-28 21:45:41.431104,2024-03-28 22:18:02.162811
82,0.04061374756916483,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-28 22:18:02.164813,2024-03-28 23:10:26.218500
83,0.04061374756916483,"{'n_layers': 1, 'out_channels_0': 4, 'kernel_size_0': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-28 23:10:26.220430,2024-03-29 00:03:36.594216
84,0.02215901721835917,"{'n_layers': 3, 'out_channels_0': 4, 'out_channels_1': 64, 'out_channels_2': 64, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 4, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 00:03:36.596172,2024-03-29 00:35:24.791416
85,0.037287270208585035,"{'n_layers': 2, 'out_channels_0': 4, 'out_channels_1': 4, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 32}",2024-03-29 00:35:24.793315,2024-03-29 01:46:10.179567
86,0.03593352143483938,"{'n_layers': 1, 'out_channels_0': 16, 'kernel_size_0': 3, 'activation': 'softsign', 'batch_size': 128}",2024-03-29 01:46:10.181507,2024-03-29 02:03:36.647736
87,0.025684615769923556,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 4, 'out_channels_2': 32, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 02:03:36.649754,2024-03-29 02:31:41.553744
88,0.02631570849878853,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 32, 'out_channels_2': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 16}",2024-03-29 02:31:41.555787,2024-03-29 05:47:08.412980
89,0.033785716832237606,"{'n_layers': 1, 'out_channels_0': 8, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 64}",2024-03-29 05:47:08.415087,2024-03-29 06:14:58.762495
90,0.023059430295146628,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 8, 'out_channels_2': 64, 'kernel_size_0': 2, 'kernel_size_1': 3, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 32}",2024-03-29 06:14:58.764434,2024-03-29 07:53:04.101118
91,0.023548903540374082,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 8, 'kernel_size_0': 3, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-29 07:53:04.103191,2024-03-29 08:14:43.258412
92,0.03525730055529566,"{'n_layers': 1, 'out_channels_0': 64, 'kernel_size_0': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 08:14:43.260381,2024-03-29 08:31:49.363506
93,0.020583078210295952,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 32, 'out_channels_2': 32, 'kernel_size_0': 4, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-29 08:31:49.365435,2024-03-29 10:10:35.076540
94,0.02721248214919952,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 4, 'kernel_size_0': 3, 'kernel_size_1': 2, 'activation': 'softsign', 'batch_size': 128}",2024-03-29 10:10:35.078606,2024-03-29 10:36:38.456733
95,0.03186745180363078,"{'n_layers': 1, 'out_channels_0': 32, 'kernel_size_0': 4, 'activation': 'relu', 'batch_size': 64}",2024-03-29 10:36:38.458728,2024-03-29 11:04:18.299604
96,0.030174336020188635,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 32, 'kernel_size_0': 4, 'kernel_size_1': 3, 'activation': 'tanh', 'batch_size': 32}",2024-03-29 11:04:18.301511,2024-03-29 12:22:29.153696
97,0.02735623192960287,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 4, 'out_channels_2': 32, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 32}",2024-03-29 12:22:29.155646,2024-03-29 13:59:13.698946
98,0.022790603359051868,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 16, 'out_channels_2': 8, 'kernel_size_0': 2, 'kernel_size_1': 3, 'kernel_size_2': 2, 'activation': 'relu', 'batch_size': 32}",2024-03-29 13:59:13.700941,2024-03-29 15:32:16.841
99,0.02735339793175892,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 64, 'out_channels_2': 8, 'kernel_size_0': 2, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'relu', 'batch_size': 16}",2024-03-29 15:32:16.843195,2024-03-29 19:14:04.984778
100,0.024748289524654285,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 4, 'out_channels_2': 64, 'kernel_size_0': 4, 'kernel_size_1': 2, 'kernel_size_2': 3, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 19:14:04.986786,2024-03-29 19:43:29.443498
101,0.02113777888636497,"{'n_layers': 3, 'out_channels_0': 16, 'out_channels_1': 64, 'out_channels_2': 8, 'kernel_size_0': 4, 'kernel_size_1': 3, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 32}",2024-03-29 19:43:29.445828,2024-03-29 21:26:48.679670
102,0.023696865634092727,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 16, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 2, 'kernel_size_2': 2, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 21:26:48.681763,2024-03-29 21:57:17.643950
103,0.024181819288555444,"{'n_layers': 3, 'out_channels_0': 64, 'out_channels_1': 32, 'out_channels_2': 32, 'kernel_size_0': 3, 'kernel_size_1': 4, 'kernel_size_2': 4, 'activation': 'tanh', 'batch_size': 128}",2024-03-29 21:57:17.645980,2024-03-29 22:29:45.932432
104,0.02256006813454634,"{'n_layers': 2, 'out_channels_0': 8, 'out_channels_1': 16, 'kernel_size_0': 4, 'kernel_size_1': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-29 22:29:45.934482,2024-03-29 22:52:34.916022
105,0.022288289806883042,"{'n_layers': 2, 'out_channels_0': 32, 'out_channels_1': 32, 'kernel_size_0': 4, 'kernel_size_1': 2, 'activation': 'relu', 'batch_size': 64}",2024-03-29 22:52:34.918083,2024-03-29 23:31:56.430080
106,0.015515551553792577,"{'n_layers': 3, 'out_channels_0': 32, 'out_channels_1': 32, 'out_channels_2': 32, 'kernel_size_0': 4, 'kernel_size_1': 2, 'kernel_size_2': 4, 'activation': 'relu', 'batch_size': 128}",2024-03-29 23:31:56.432078,2024-03-30 00:02:26.823706
107,0.022447022980381856,"{'n_layers': 3, 'out_channels_0': 8, 'out_channels_1': 8, 'out_channels_2': 32, 'kernel_size_0': 2, 'kernel_size_1': 4, 'kernel_size_2': 2, 'activation': 'softsign', 'batch_size': 128}",2024-03-30 00:02:26.825767,2024-03-30 00:34:03.921554
