number,value,params,datetime_start,datetime_complete
53,0.027350628961948578,"{'batch_size': 256, 'n_layers': 10, 'n_units_l0': 90, 'n_units_l1': 90, 'n_units_l2': 50, 'n_units_l3': 80, 'n_units_l4': 90, 'n_units_l5': 60, 'n_units_l6': 40, 'n_units_l7': 80, 'n_units_l8': 30, 'n_units_l9': 90, 'dropout': 0.01, 'activation': 'softsign'}",2024-03-21 08:18:52.702740,2024-03-21 08:31:56.218199
54,0.03521581626842535,"{'batch_size': 128, 'n_layers': 7, 'n_units_l0': 60, 'n_units_l1': 40, 'n_units_l2': 90, 'n_units_l3': 30, 'n_units_l4': 50, 'n_units_l5': 50, 'n_units_l6': 90, 'dropout': 0.01, 'activation': 'tanh'}",2024-03-21 08:31:56.219193,2024-03-21 08:50:16.363851
55,0.6471237731141961,"{'batch_size': 16, 'n_layers': 9, 'n_units_l0': 100, 'n_units_l1': 40, 'n_units_l2': 100, 'n_units_l3': 60, 'n_units_l4': 100, 'n_units_l5': 30, 'n_units_l6': 40, 'n_units_l7': 100, 'n_units_l8': 50, 'dropout': 0.03, 'activation': 'relu'}",2024-03-21 08:50:16.364820,2024-03-21 09:23:07.630841
56,0.03782236543412937,"{'batch_size': 64, 'n_layers': 6, 'n_units_l0': 80, 'n_units_l1': 50, 'n_units_l2': 80, 'n_units_l3': 80, 'n_units_l4': 50, 'n_units_l5': 100, 'dropout': 0.03, 'activation': 'tanh'}",2024-03-21 09:23:07.631862,2024-03-21 09:56:55.911117
57,0.6471453406867249,"{'batch_size': 16, 'n_layers': 12, 'n_units_l0': 50, 'n_units_l1': 30, 'n_units_l2': 90, 'n_units_l3': 90, 'n_units_l4': 100, 'n_units_l5': 90, 'n_units_l6': 30, 'n_units_l7': 80, 'n_units_l8': 60, 'n_units_l9': 70, 'n_units_l10': 30, 'n_units_l11': 90, 'dropout': 0.03, 'activation': 'relu'}",2024-03-21 09:56:55.912107,2024-03-21 10:48:24.289259
58,0.6471368405993583,"{'batch_size': 64, 'n_layers': 9, 'n_units_l0': 30, 'n_units_l1': 80, 'n_units_l2': 80, 'n_units_l3': 60, 'n_units_l4': 40, 'n_units_l5': 40, 'n_units_l6': 70, 'n_units_l7': 30, 'n_units_l8': 40, 'dropout': 0.01, 'activation': 'relu'}",2024-03-21 10:48:24.290294,2024-03-21 10:57:24.961864
59,0.6471455777026951,"{'batch_size': 64, 'n_layers': 13, 'n_units_l0': 80, 'n_units_l1': 60, 'n_units_l2': 50, 'n_units_l3': 90, 'n_units_l4': 40, 'n_units_l5': 50, 'n_units_l6': 60, 'n_units_l7': 40, 'n_units_l8': 70, 'n_units_l9': 70, 'n_units_l10': 30, 'n_units_l11': 100, 'n_units_l12': 40, 'dropout': 0.03, 'activation': 'softsign'}",2024-03-21 10:57:24.962858,2024-03-21 11:12:12.655898
60,0.03825246549346359,"{'batch_size': 32, 'n_layers': 7, 'n_units_l0': 90, 'n_units_l1': 100, 'n_units_l2': 70, 'n_units_l3': 100, 'n_units_l4': 60, 'n_units_l5': 50, 'n_units_l6': 30, 'dropout': 0.05, 'activation': 'tanh'}",2024-03-21 11:12:12.656908,2024-03-21 12:36:25.929943
61,0.037057621858185084,"{'batch_size': 64, 'n_layers': 10, 'n_units_l0': 90, 'n_units_l1': 90, 'n_units_l2': 90, 'n_units_l3': 100, 'n_units_l4': 40, 'n_units_l5': 90, 'n_units_l6': 80, 'n_units_l7': 30, 'n_units_l8': 80, 'n_units_l9': 90, 'dropout': 0.03, 'activation': 'tanh'}",2024-03-21 12:36:25.930947,2024-03-21 13:15:05.837380
62,0.037924633851804265,"{'batch_size': 32, 'n_layers': 6, 'n_units_l0': 40, 'n_units_l1': 100, 'n_units_l2': 100, 'n_units_l3': 90, 'n_units_l4': 90, 'n_units_l5': 30, 'dropout': 0.05, 'activation': 'tanh'}",2024-03-21 13:15:05.838397,2024-03-21 14:38:33.870360
63,0.03554316374038037,"{'batch_size': 16, 'n_layers': 8, 'n_units_l0': 60, 'n_units_l1': 40, 'n_units_l2': 60, 'n_units_l3': 100, 'n_units_l4': 100, 'n_units_l5': 70, 'n_units_l6': 40, 'n_units_l7': 90, 'dropout': 0.03, 'activation': 'softsign'}",2024-03-21 14:38:33.871350,2024-03-21 17:29:46.348334
64,0.02275852892896125,"{'batch_size': 32, 'n_layers': 8, 'n_units_l0': 50, 'n_units_l1': 50, 'n_units_l2': 80, 'n_units_l3': 60, 'n_units_l4': 100, 'n_units_l5': 90, 'n_units_l6': 100, 'n_units_l7': 80, 'dropout': 0.03, 'activation': 'relu'}",2024-03-21 17:29:46.350066,2024-03-21 18:41:19.249642
65,0.029854735128227974,"{'batch_size': 64, 'n_layers': 7, 'n_units_l0': 90, 'n_units_l1': 90, 'n_units_l2': 80, 'n_units_l3': 100, 'n_units_l4': 60, 'n_units_l5': 40, 'n_units_l6': 100, 'dropout': 0.01, 'activation': 'softsign'}",2024-03-21 18:41:19.250631,2024-03-21 19:20:17.851191
66,0.6471404657854471,"{'batch_size': 64, 'n_layers': 13, 'n_units_l0': 80, 'n_units_l1': 60, 'n_units_l2': 50, 'n_units_l3': 30, 'n_units_l4': 80, 'n_units_l5': 30, 'n_units_l6': 100, 'n_units_l7': 30, 'n_units_l8': 100, 'n_units_l9': 70, 'n_units_l10': 90, 'n_units_l11': 40, 'n_units_l12': 40, 'dropout': 0.03, 'activation': 'relu'}",2024-03-21 19:20:17.852198,2024-03-21 19:29:49.809992
67,0.030609772385618197,"{'batch_size': 64, 'n_layers': 10, 'n_units_l0': 100, 'n_units_l1': 90, 'n_units_l2': 90, 'n_units_l3': 70, 'n_units_l4': 60, 'n_units_l5': 100, 'n_units_l6': 70, 'n_units_l7': 100, 'n_units_l8': 90, 'n_units_l9': 80, 'dropout': 0.05, 'activation': 'softsign'}",2024-03-21 19:29:49.811085,2024-03-21 20:14:24.339106
68,0.034151647091924114,"{'batch_size': 64, 'n_layers': 5, 'n_units_l0': 80, 'n_units_l1': 90, 'n_units_l2': 100, 'n_units_l3': 60, 'n_units_l4': 80, 'dropout': 0.01, 'activation': 'softsign'}",2024-03-21 20:14:24.340103,2024-03-21 20:49:27.138001
69,0.039477823034318654,"{'batch_size': 16, 'n_layers': 7, 'n_units_l0': 100, 'n_units_l1': 80, 'n_units_l2': 100, 'n_units_l3': 90, 'n_units_l4': 80, 'n_units_l5': 50, 'n_units_l6': 40, 'dropout': 0.03, 'activation': 'tanh'}",2024-03-21 20:49:27.138972,2024-03-21 23:17:47.248352
70,0.020451930649192228,"{'batch_size': 128, 'n_layers': 8, 'n_units_l0': 80, 'n_units_l1': 50, 'n_units_l2': 80, 'n_units_l3': 70, 'n_units_l4': 50, 'n_units_l5': 70, 'n_units_l6': 60, 'n_units_l7': 70, 'dropout': 0.01, 'activation': 'relu'}",2024-03-21 23:17:47.249344,2024-03-21 23:32:27.238327
71,0.6471430831047469,"{'batch_size': 256, 'n_layers': 10, 'n_units_l0': 80, 'n_units_l1': 50, 'n_units_l2': 50, 'n_units_l3': 80, 'n_units_l4': 60, 'n_units_l5': 40, 'n_units_l6': 90, 'n_units_l7': 50, 'n_units_l8': 80, 'n_units_l9': 40, 'dropout': 0.01, 'activation': 'relu'}",2024-03-21 23:32:27.239306,2024-03-21 23:34:26.275671
