number,value,params,datetime_start,datetime_complete
40,0.0005200048946964297,"{'batch_size': 64, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 19:40:48.952308,2023-12-20 20:01:01.740079
41,0.00011993168569015269,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 20:01:01.741048,2023-12-20 20:51:55.132226
42,6.530759973212457e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 20:51:55.133191,2023-12-20 21:15:47.168376
43,0.00011863373569322665,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 21:15:47.169350,2023-12-20 21:22:36.724685
44,3.110850992331403e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-20 21:22:36.725638,2023-12-20 21:35:38.523116
45,0.0001495997516760209,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-20 21:35:38.524087,2023-12-20 22:28:19.324104
46,0.00014652784031569363,"{'batch_size': 64, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 22:28:19.325066,2023-12-20 23:25:58.360770
47,0.00012465091454390338,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 23:25:58.362617,2023-12-20 23:32:25.201207
48,0.00022917074364578715,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-20 23:32:25.202179,2023-12-20 23:44:28.056224
49,0.0012808361322955697,"{'batch_size': 32, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 23:44:28.057189,2023-12-21 00:27:12.848142
50,0.00012120331328035535,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 00:27:12.849103,2023-12-21 00:36:32.512395
51,4.878145620374398e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 00:36:32.514908,2023-12-21 01:11:10.118061
52,3.0125112948080542e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 01:11:10.119046,2023-12-21 01:32:40.825893
53,0.00010951845389941448,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 01:32:40.826879,2023-12-21 01:38:56.741015
54,2.099232854610565e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 01:38:56.741993,2023-12-21 02:03:38.917934
55,0.00018655853027412832,"{'batch_size': 64, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 02:03:38.918906,2023-12-21 03:17:00.799975
56,0.00012079090630991428,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 03:17:00.800964,2023-12-21 03:23:00.670233
57,0.00011710192320195674,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 03:23:00.671484,2023-12-21 03:28:27.421705
58,0.00042134442970935613,"{'batch_size': 32, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 03:28:27.423425,2023-12-21 04:42:43.473354
59,0.00011458979494454993,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 04:42:43.474303,2023-12-21 04:49:26.455840
60,0.00012257138632851852,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 04:49:26.457317,2023-12-21 04:55:01.834965
61,0.00016321130082270005,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 04:55:01.835986,2023-12-21 05:45:47.386122
62,0.00012120331328035535,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 05:45:47.387081,2023-12-21 05:53:49.851755
63,0.00014492167062480664,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 05:53:49.852741,2023-12-21 06:38:57.619512
64,0.0001321259344676033,"{'batch_size': 64, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 06:38:57.621872,2023-12-21 07:16:38.198990
65,0.00017481686393938894,"{'batch_size': 32, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 07:16:38.199980,2023-12-21 10:36:19.338958
66,0.00041774271228526975,"{'batch_size': 32, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 10:36:19.339928,2023-12-21 12:09:07.231719
67,2.9250124738612248e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 12:09:07.232696,2023-12-21 12:26:02.343657
68,0.00011408742369469418,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 12:26:02.344624,2023-12-21 12:33:13.213137
69,3.0525746510547216e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 12:33:13.214098,2023-12-21 12:43:41.232310
70,3.1986113098867045e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 12:43:41.233281,2023-12-21 13:14:42.629198
71,3.3741395407326206e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 13:14:42.630164,2023-12-21 13:19:57.610851
72,2.5999813240664656e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 13:19:57.611811,2023-12-21 13:28:55.685249
73,0.0008475786425026989,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 13:28:55.686215,2023-12-21 13:42:55.403264
74,3.9181980182821833e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 13:42:55.404266,2023-12-21 14:12:24.812540
75,2.966655904468804e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 14:12:24.813516,2023-12-21 14:20:54.295721
76,2.639456123961365e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 14:20:54.296675,2023-12-21 14:35:31.187068
77,3.264446064402434e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 14:35:31.189923,2023-12-21 14:45:18.855998
78,3.663687066132741e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 14:45:18.856958,2023-12-21 14:55:25.366934
79,2.6832836071000507e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 14:55:25.367883,2023-12-21 15:05:46.357960
80,2.401746202166049e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 15:05:46.358958,2023-12-21 15:16:02.924799
81,0.0001056898203461414,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 15:16:02.925760,2023-12-21 15:20:24.061325
82,3.305999515487884e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 15:20:24.062264,2023-12-21 15:28:50.736427
83,8.748775225882448e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 15:28:50.737374,2023-12-21 16:18:52.508535
84,2.9224671378862034e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 16:18:52.509503,2023-12-21 16:27:51.385392
85,2.4827910326310912e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 16:27:51.386361,2023-12-21 16:40:34.984441
86,3.3812127276882306e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 16:40:34.985402,2023-12-21 16:51:00.828361
87,2.1779275428835632e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 16:51:00.829353,2023-12-21 17:00:26.608442
88,2.5593809080061846e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 17:00:26.609374,2023-12-21 17:11:11.808901
89,0.00011592729116381004,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 17:11:11.809850,2023-12-21 17:16:07.378930
90,3.183683376725116e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 17:16:07.379903,2023-12-21 17:26:17.351554
91,0.00022917074364578715,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 17:26:17.352509,2023-12-21 17:33:52.306134
92,0.00031675200595410733,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 17:33:52.307305,2023-12-21 17:41:17.819426
93,2.3434605596304664e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 17:41:17.820377,2023-12-21 17:51:23.643350
94,0.0003777383149950818,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 17:51:23.644315,2023-12-21 18:47:13.664699
95,0.00014915545083520924,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 18:47:13.665665,2023-12-21 19:21:22.754804
96,6.294932210584381e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 19:21:22.755824,2023-12-21 19:40:26.475080
97,2.500840716673709e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 19:40:26.476147,2023-12-21 19:59:26.257307
98,2.1950312189534906e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 19:59:26.258268,2023-12-21 20:14:51.890549
99,3.226220918634695e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 20:14:51.891539,2023-12-21 20:25:09.456535
100,5.798377154343555e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 20:25:09.457469,2023-12-21 20:47:54.934324
101,2.7360912731577942e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 20:47:54.935283,2023-12-21 20:58:22.300174
102,0.00012120331328035535,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 20:58:22.301123,2023-12-21 21:04:34.264185
103,7.66313044844446e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 21:04:34.266086,2023-12-21 21:24:25.044500
104,0.0001224595998234314,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 21:24:25.045477,2023-12-21 21:30:27.465616
105,2.8894568031931335e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 21:30:27.466587,2023-12-21 21:40:38.727392
106,4.878145620374398e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 21:40:38.728367,2023-12-21 22:03:53.060401
107,2.7433111059819273e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 22:03:53.061782,2023-12-21 22:13:11.022727
108,2.887513272645677e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 22:13:11.023721,2023-12-21 22:24:03.757342
109,3.449395591164884e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 22:24:03.758297,2023-12-21 22:33:42.620073
110,2.911193432528174e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 22:33:42.621025,2023-12-21 22:46:54.315113
111,3.057214614701091e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 22:46:54.316086,2023-12-21 22:55:35.591478
112,2.5999813240664656e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 22:55:35.592415,2023-12-21 23:06:14.223387
113,2.542939416107832e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 23:06:14.224318,2023-12-21 23:19:35.719206
114,0.00011745330403675239,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 23:19:35.720169,2023-12-21 23:23:42.255606
115,0.0001127005960428032,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 23:23:42.256547,2023-12-21 23:27:48.554068
116,3.609463860488402e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 23:27:48.555089,2023-12-21 23:35:11.699591
117,3.050550807282656e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 23:35:11.700521,2023-12-21 23:42:29.658527
118,2.401746202166049e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 23:42:29.659481,2023-12-21 23:52:11.941508
119,3.3812127276882306e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 23:52:11.942470,2023-12-22 00:01:21.199581
120,0.00014282301520631972,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-22 00:01:21.200523,2023-12-22 00:28:43.335755
121,2.6200107866023588e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 00:28:43.336716,2023-12-22 00:42:42.852902
122,3.9967548863427484e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 00:42:42.853848,2023-12-22 01:15:06.670868
