number,value,params,datetime_start,datetime_complete
14,3.015820204940297e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 07:07:16.299952,2023-12-20 07:18:34.945861
15,0.0007312465078769426,"{'batch_size': 64, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 07:18:34.946820,2023-12-20 07:39:54.404700
16,0.00038209167781220836,"{'batch_size': 32, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 07:39:54.405649,2023-12-20 09:18:11.865020
17,0.00013884726451274002,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 09:18:11.865965,2023-12-20 10:21:24.204708
18,2.0293066453803022e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 10:21:24.205656,2023-12-20 10:43:22.405587
19,9.314526367968872e-05,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-20 10:43:22.406534,2023-12-20 13:25:46.210161
20,0.0003050634199120692,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 13:25:46.211136,2023-12-20 14:40:05.046936
21,4.755147822317831e-05,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-20 14:40:05.047896,2023-12-20 15:57:40.447853
22,0.0003910887063311024,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-20 15:57:40.448819,2023-12-20 17:05:51.430923
23,1.1573365762967774e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 17:05:51.431873,2023-12-20 17:32:11.208385
24,0.0003181880686720758,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 17:32:11.209345,2023-12-20 17:40:49.835473
25,2.868245256712567e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 17:40:49.836451,2023-12-20 17:52:31.906243
26,0.00013388347826207074,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 17:52:31.907218,2023-12-20 18:35:36.705941
27,0.0003063554622152431,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 18:35:36.706912,2023-12-20 18:46:51.244510
28,0.0002581998568446088,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-20 18:46:51.245523,2023-12-20 18:57:37.455270
29,2.0597627992052108e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 18:57:37.456212,2023-12-20 19:17:45.858335
30,0.0003311946090347101,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-20 19:17:45.859416,2023-12-20 19:27:42.780162
31,4.880012616831989e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 19:27:42.781174,2023-12-20 19:51:28.086710
32,5.604883761195388e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 19:51:28.088475,2023-12-20 20:13:46.546188
33,0.00032584125398646055,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-20 20:13:46.547189,2023-12-20 20:24:33.148653
34,3.4042321859058296e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-20 20:24:33.149623,2023-12-20 21:07:37.929596
35,0.0002769620023942771,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 21:07:37.930566,2023-12-20 21:20:14.716364
36,0.0008568773283930575,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 21:20:14.717343,2023-12-20 21:47:52.045357
37,0.00039290468305337863,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 21:47:52.046332,2023-12-20 23:11:58.508357
38,2.6619018989689287e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 23:11:58.509809,2023-12-20 23:59:45.289489
39,0.00026661575683406584,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 23:59:45.290460,2023-12-21 00:11:33.924678
40,0.00039236255485133046,"{'batch_size': 32, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 00:11:33.926108,2023-12-21 01:55:42.928695
41,0.002375300145688484,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 01:55:42.929689,2023-12-21 02:51:59.934280
42,2.3793971828153915e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 02:51:59.935261,2023-12-21 03:11:54.015073
43,0.00011405424515458071,"{'batch_size': 64, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 03:11:54.016054,2023-12-21 03:59:33.599417
44,6.800334063971134e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 03:59:33.600371,2023-12-21 04:06:30.270445
45,2.2912876392329964e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 04:06:30.271463,2023-12-21 04:21:26.915852
46,0.00038089868872400747,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 04:21:26.916854,2023-12-21 05:49:13.540775
47,4.822261439402554e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 05:49:13.541730,2023-12-21 07:12:57.668158
48,0.0002835501752049694,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 07:12:57.669122,2023-12-21 07:24:05.280512
49,6.465191575259111e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 07:24:05.281474,2023-12-21 07:51:52.797714
50,0.00016568170864101616,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 07:51:52.798747,2023-12-21 10:56:54.123058
51,0.00012407157679579164,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 10:56:54.124042,2023-12-21 11:03:04.327644
52,0.0003311946090347101,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 11:03:04.328641,2023-12-21 11:14:59.090493
53,0.0003311946090347101,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 11:14:59.091462,2023-12-21 11:26:59.910585
54,5.4365762866347064e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 11:26:59.911585,2023-12-21 11:55:48.916223
55,2.8461091540613777e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 11:55:48.917178,2023-12-21 12:08:24.529257
56,5.2798509780993316e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 12:08:24.530216,2023-12-21 12:37:56.615591
57,0.00035427323636374515,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 12:37:56.616564,2023-12-21 12:47:19.332624
58,0.0002420574048752025,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 12:47:19.333594,2023-12-21 12:55:49.600391
59,3.087450421142648e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 12:55:49.601355,2023-12-21 13:27:00.730570
60,0.0013966330336946978,"{'batch_size': 32, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 13:27:00.731564,2023-12-21 13:52:34.601167
61,0.0003021430547309802,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 13:52:34.602128,2023-12-21 14:00:40.191558
62,0.0002063150206963654,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 14:00:40.192513,2023-12-21 14:08:36.782791
63,0.0003244117987327076,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 14:08:36.783748,2023-12-21 15:20:02.614917
64,0.00036478476476649346,"{'batch_size': 32, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 15:20:02.615935,2023-12-21 16:26:12.849648
65,0.0003050634199120692,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 16:26:12.850615,2023-12-21 17:30:02.759041
66,6.921631694993335e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 17:30:02.759998,2023-12-21 17:42:30.381663
67,0.0003364260322614455,"{'batch_size': 32, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 17:42:30.382626,2023-12-21 18:30:43.443742
68,4.412430158304974e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 18:30:43.444686,2023-12-21 18:59:58.809719
69,0.00036728735569122994,"{'batch_size': 32, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 18:59:58.810688,2023-12-21 20:30:28.861170
70,2.307589579683184e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-21 20:30:28.862150,2023-12-21 20:44:13.316158
71,0.0007313044454067259,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 20:44:13.317096,2023-12-21 20:59:16.990809
72,0.0008422329259892814,"{'batch_size': 64, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 20:59:16.992598,2023-12-21 21:16:05.348848
73,0.0003716592726846161,"{'batch_size': 32, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 21:16:05.349814,2023-12-21 22:18:23.726952
74,0.0001423069988146757,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 22:18:23.727931,2023-12-21 22:53:40.320623
75,2.3772502250450944e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 22:53:40.322172,2023-12-21 23:26:28.601801
76,0.0003647293479986664,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 23:26:28.602758,2023-12-22 00:24:23.362886
77,0.00016745471155855528,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 00:24:23.363845,2023-12-22 01:04:20.475584
78,0.0003910887063311024,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 01:04:20.476543,2023-12-22 02:02:25.121875
79,3.336833196802776e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-22 02:02:25.122863,2023-12-22 02:12:25.104126
80,7.617335182215781e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-22 02:12:25.105065,2023-12-22 02:17:17.534066
81,0.0002514299624160833,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 02:17:17.535032,2023-12-22 02:26:37.435253
82,2.856239593566129e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 02:26:37.436218,2023-12-22 02:37:15.206072
83,0.0008242995963828497,"{'batch_size': 64, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 02:37:15.207041,2023-12-22 02:53:52.323210
84,2.772253239791068e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 02:53:52.324185,2023-12-22 03:02:34.380271
85,0.0006656051464440567,"{'batch_size': 64, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-22 03:02:34.382245,2023-12-22 03:18:06.611898
86,2.2571675849541348e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-22 03:18:06.612877,2023-12-22 03:52:59.704491
87,0.00024727470758860134,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 03:52:59.705448,2023-12-22 04:01:18.122669
88,0.000238745521340899,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 04:01:18.123616,2023-12-22 04:09:08.450546
89,0.00012151543792260925,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 04:09:08.451491,2023-12-22 04:13:07.768341
90,0.00012205039160437318,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 04:13:07.769790,2023-12-22 04:36:17.256568
91,0.0002598990314860109,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 04:36:17.257526,2023-12-22 04:43:23.591421
92,0.00011987634364162797,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-22 04:43:23.592424,2023-12-22 05:19:45.546510
93,0.00013235156734065157,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-22 05:19:45.547505,2023-12-22 05:24:19.013060
94,6.635154296018853e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 05:24:19.015081,2023-12-22 05:44:09.852717
95,0.00032587813638653004,"{'batch_size': 32, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 05:44:09.853697,2023-12-22 06:31:41.926004
96,6.80955268430334e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 06:31:41.926970,2023-12-22 06:50:29.575690
97,2.0999383684254107e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 06:50:29.576621,2023-12-22 07:02:59.688648
98,1.7206487577433544e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-22 07:02:59.689628,2023-12-22 07:23:05.665612
99,0.00012377929972402633,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 07:23:05.666631,2023-12-22 07:56:16.883810
100,7.86155703314692e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 07:56:16.884787,2023-12-22 08:01:11.139674
101,0.0018929228560719275,"{'batch_size': 32, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-22 08:01:11.140608,2023-12-22 08:34:56.387910
102,4.598662301346749e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 08:34:56.388872,2023-12-22 08:49:51.930607
103,1.979486822171198e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 08:49:51.931548,2023-12-22 09:06:56.163539
104,5.645712148610075e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 09:06:56.164493,2023-12-22 09:32:15.281354
105,2.0999383684254107e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 09:32:15.282303,2023-12-22 09:43:23.051390
106,2.1125098748552726e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 09:43:23.052378,2023-12-22 10:19:03.414162
107,2.07511960244534e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 10:19:03.415132,2023-12-22 10:58:53.426350
108,0.0001238764362519588,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 10:58:53.427366,2023-12-22 11:03:28.805833
109,5.52392345034022e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-22 11:03:28.806777,2023-12-22 11:19:52.860880
110,5.788675660159262e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 11:19:52.861875,2023-12-22 11:45:51.404071
111,0.00010981103243252416,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 11:45:51.405014,2023-12-22 11:50:58.243214
112,0.00012190673884751864,"{'batch_size': 64, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 11:50:58.244212,2023-12-22 12:23:56.237493
113,0.0003253524338491661,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-22 12:23:56.239439,2023-12-22 12:32:38.442099
114,8.233510722293838e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 12:32:38.443080,2023-12-22 12:37:29.691516
115,5.424613184586903e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 12:37:29.692497,2023-12-22 12:56:02.559069
116,0.0004760530533027759,"{'batch_size': 64, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-22 12:56:02.560025,2023-12-22 13:11:10.715421
117,1.6843879994279256e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-22 13:11:10.716393,2023-12-22 13:27:05.412389
118,7.278366941958062e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-22 13:27:05.413342,2023-12-22 14:22:22.231335
119,0.00025511271581484446,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-22 14:22:22.232302,2023-12-22 14:29:52.768185
120,2.8926297558529127e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 14:29:52.769151,2023-12-22 14:36:42.377917
121,1.847079416144356e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-22 14:36:42.378945,2023-12-22 14:53:36.221712
122,9.90361725963672e-06,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-22 14:53:36.222679,2023-12-22 15:09:04.433927
