number,value,params,datetime_start,datetime_complete
0,0.001781385219428997,"{'batch_size': 32, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-19 21:55:20.829688,2023-12-19 22:25:58.548522
1,0.00010639144320894874,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-19 22:25:58.549560,2023-12-19 22:30:27.820899
2,0.00012787798705431907,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-19 22:30:27.821829,2023-12-19 23:16:51.484108
3,5.5643631567118504e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-19 23:16:51.485063,2023-12-19 23:36:35.416204
4,6.010621723081188e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-19 23:36:35.417180,2023-12-19 23:56:23.408643
5,0.0018168719716988608,"{'batch_size': 32, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-19 23:56:23.409600,2023-12-20 00:30:10.201586
6,0.00022331736462084958,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-20 00:30:10.202635,2023-12-20 00:38:27.503165
7,2.396836806690015e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-20 00:38:27.504113,2023-12-20 00:51:33.935948
8,6.137369941513224e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 00:51:33.936924,2023-12-20 02:11:25.725827
9,0.00027172289804316594,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-20 02:11:25.726792,2023-12-20 02:19:33.599143
10,0.00032203108449178506,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 02:19:33.600102,2023-12-20 03:45:30.795159
11,2.036109031156054e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-20 03:45:30.796149,2023-12-20 04:06:02.934949
12,3.127826449916615e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 04:06:02.935908,2023-12-20 04:43:28.278503
13,7.047902946728546e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 04:43:28.279555,2023-12-20 05:03:12.021688
14,0.00023753146754264064,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 05:03:12.022641,2023-12-20 05:14:38.518519
15,0.00047828197703805603,"{'batch_size': 32, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 05:14:38.519483,2023-12-20 06:23:24.445652
16,3.755472320548572e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-20 06:23:24.446643,2023-12-20 07:13:31.472739
17,5.244879079975989e-05,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 07:13:31.473703,2023-12-20 07:45:28.227171
18,0.0006425328370648666,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-20 07:45:28.228489,2023-12-20 08:09:35.130411
19,0.0003908212111422136,"{'batch_size': 32, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 08:09:35.131384,2023-12-20 09:35:31.844741
20,9.373476491333704e-05,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-20 09:35:31.845723,2023-12-20 12:21:45.752089
21,5.5511405152567424e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 12:21:45.753103,2023-12-20 12:40:35.959022
22,0.0002605169264258753,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 12:40:35.959976,2023-12-20 12:50:39.012873
23,0.00018336355788461245,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 12:50:39.013865,2023-12-20 13:20:26.277016
24,0.00012015589431538289,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-20 13:20:26.277976,2023-12-20 13:56:34.190840
25,0.0002539363131994415,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 13:56:34.191872,2023-12-20 14:07:10.102928
26,6.985824735041022e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 14:07:10.103884,2023-12-20 14:26:01.785732
27,2.1323293327725132e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 14:26:01.786764,2023-12-20 15:09:52.830894
28,0.0006132632369754097,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-20 15:09:52.831879,2023-12-20 15:28:40.357068
29,2.077302756977744e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-20 15:28:40.358028,2023-12-20 15:44:15.769084
30,0.0001141305528222533,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 15:44:15.770048,2023-12-20 15:49:30.498389
