number,value,params,datetime_start,datetime_complete
28,0.00012246705453859095,"{'batch_size': 64, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 13:21:06.836722,2023-12-20 13:52:26.851363
29,0.00011257536960361864,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 13:52:26.852315,2023-12-20 14:32:44.866185
30,0.00017002379473858817,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-20 14:32:44.867272,2023-12-20 17:12:16.615258
31,0.00012089722559905711,"{'batch_size': 64, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-20 17:12:16.616223,2023-12-20 17:52:06.830487
32,0.0018922987137162284,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 17:52:06.831471,2023-12-20 18:38:16.372807
33,0.00040641358727839855,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-20 18:38:16.374572,2023-12-20 19:52:04.301946
34,0.00040093164091323344,"{'batch_size': 32, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 19:52:04.302932,2023-12-20 21:17:22.160378
35,0.00038762451247919064,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-20 21:17:22.161365,2023-12-20 23:18:16.137462
36,0.0003522361091407777,"{'batch_size': 32, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-20 23:18:16.138729,2023-12-21 00:40:02.877308
37,1.8833175454298884e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 00:40:02.878289,2023-12-21 00:58:23.234580
