number,value,params,datetime_start,datetime_complete
25,0.0009445565478358561,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 03:18:52.508018,2024-03-17 04:30:47.515573
26,0.0010206692301687236,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 04:30:47.516551,2024-03-17 05:40:19.401471
27,0.0004195643210027749,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 05:40:19.402537,2024-03-17 05:47:24.240785
28,0.0003612220473207649,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 05:47:24.241757,2024-03-17 06:39:17.309257
29,0.00010095923354855588,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 06:39:17.310222,2024-03-17 06:47:59.037
30,0.00018334012476327587,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 06:47:59.037974,2024-03-17 06:53:08.297978
31,0.00010092535809191249,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 06:53:08.299098,2024-03-17 07:00:44.985675
32,0.0003941836927941005,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 07:00:44.986658,2024-03-17 07:09:27.978458
33,0.00048769977319288935,"{'batch_size': 64, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 07:09:27.979439,2024-03-17 07:36:11.629788
34,9.812943926487843e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 07:36:11.630749,2024-03-17 07:46:56.465350
35,9.682009662210261e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 07:46:56.466326,2024-03-17 07:55:43.546457
36,0.00091821688141131,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 07:55:43.547418,2024-03-17 08:50:59.154899
37,0.00031366555536250243,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 08:50:59.155886,2024-03-17 10:01:11.967510
38,0.00045354710510676357,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 10:01:11.968509,2024-03-17 10:33:00.647108
39,0.00017974660533005122,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 10:33:00.648084,2024-03-17 10:37:48.787853
40,0.0004034354624148274,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 10:37:48.788821,2024-03-17 10:47:07.738988
41,0.0009660730764955462,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 10:47:07.739988,2024-03-17 11:49:47.863076
42,0.00020408355837078787,"{'batch_size': 128, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 11:49:47.864052,2024-03-17 12:05:17.384561
43,0.0003612220473207649,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 12:05:17.385551,2024-03-17 13:06:50.651046
44,0.00018654696521074938,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 13:06:50.652014,2024-03-17 13:11:15.725779
45,0.000978218388698404,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 13:11:15.726748,2024-03-17 14:18:20.912681
46,0.00020879145063360687,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 14:18:20.913677,2024-03-17 14:37:55.898514
47,0.00039971600266152843,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 14:37:55.899482,2024-03-17 14:47:40.492164
48,9.16156491869492e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 14:47:40.493121,2024-03-17 14:59:08.788718
49,0.00044371140110408436,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 14:59:08.789678,2024-03-17 15:41:47.276969
50,0.00043350073945934355,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 15:41:47.277939,2024-03-17 15:50:28.729841
51,0.0009631761155478042,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 15:50:28.730805,2024-03-17 16:06:52.911048
52,0.00044954437872877216,"{'batch_size': 64, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 16:06:52.912010,2024-03-17 16:35:17.253270
53,9.536147898396332e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 16:35:17.254266,2024-03-17 16:47:03.835026
54,8.42948403774975e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 16:47:03.835994,2024-03-17 17:03:35.270226
55,0.00019183699632661948,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 17:03:35.271180,2024-03-17 17:25:12.487235
56,0.00043385284648724443,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 17:25:12.488192,2024-03-17 17:33:22.473215
57,0.00047943854019788447,"{'batch_size': 64, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 17:33:22.474182,2024-03-17 18:03:28.245773
58,0.0010760117775050978,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 18:03:28.246726,2024-03-17 18:48:44.587404
59,0.00043244653033365293,"{'batch_size': 64, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 18:48:44.588372,2024-03-17 19:22:13.483052
60,0.0002203405292889054,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 19:22:13.483999,2024-03-17 19:38:38.377096
61,0.00045354710510676357,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 19:38:38.378056,2024-03-17 20:12:42.584510
62,0.00018972444072245658,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 20:12:42.585505,2024-03-17 20:17:52.584375
63,0.0004549027152153496,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 20:17:52.585374,2024-03-17 20:54:03.869243
64,9.915638458348445e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 20:54:03.870194,2024-03-17 21:04:38.938591
65,0.0011392408983671365,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 21:04:38.939549,2024-03-17 21:23:31.272467
66,0.0003648447141007143,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 21:23:31.273475,2024-03-17 22:17:55.903331
67,0.0002092171028054705,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 22:17:55.904295,2024-03-17 22:37:37.446481
68,0.000433399472488721,"{'batch_size': 64, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 22:37:37.447443,2024-03-17 23:07:07.645724
69,0.0001879945438823738,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 23:07:07.646706,2024-03-17 23:26:10.314217
70,0.000930608443817031,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 23:26:10.315223,2024-03-18 00:24:10.531109
71,0.00021698600492383745,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 00:24:10.532094,2024-03-18 00:40:38.663436
72,0.00016926702587216806,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 00:40:38.664380,2024-03-18 00:45:24.036770
73,0.00044186206097060644,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 00:45:24.037751,2024-03-18 01:18:58.481111
74,0.0010206692301687236,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 01:18:58.482091,2024-03-18 02:44:35.673925
75,0.00018516834547995054,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 02:44:35.674925,2024-03-18 03:06:09.175426
76,0.0004183092734997627,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 03:06:09.176420,2024-03-18 03:14:18.319481
77,0.0001864260371362425,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 03:14:18.320451,2024-03-18 03:42:48.666079
78,0.00018334012476327587,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 03:42:48.667166,2024-03-18 03:47:57.784526
79,0.00035104872068401796,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 03:47:57.785510,2024-03-18 04:52:39.302698
80,9.06258012150586e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 04:52:39.303678,2024-03-18 05:10:20.311836
81,8.564246258547652e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 05:10:20.312788,2024-03-18 05:28:21.837673
82,0.00021499610095694117,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 05:28:21.838646,2024-03-18 05:47:17.460811
83,0.001090464267561972,"{'batch_size': 32, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 05:47:17.461795,2024-03-18 07:09:43.576230
84,0.00038431667618891877,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 07:09:43.577219,2024-03-18 08:12:12.385094
85,0.00020916186679259907,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 08:12:12.386094,2024-03-18 08:16:37.039684
86,8.771569023247782e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 08:16:37.040898,2024-03-18 08:34:57.447018
87,8.941248036303063e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 08:34:57.448010,2024-03-18 08:46:22.973243
88,0.00018334012476327587,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 08:46:22.974227,2024-03-18 08:52:07.107181
89,0.0003733570455737289,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 08:52:07.108182,2024-03-18 09:54:37.989583
90,0.0009420169424862675,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:54:37.990554,2024-03-18 11:13:01.514259
91,0.000489142237896063,"{'batch_size': 64, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 11:13:01.515249,2024-03-18 11:56:54.000759
92,0.00021706732712529694,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 11:56:54.001754,2024-03-18 12:20:52.991296
93,0.00010019851157591015,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 12:20:52.992314,2024-03-18 12:28:16.623142
94,0.00020261680284875712,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 12:28:16.624100,2024-03-18 12:52:19.515791
95,0.00021311681851847496,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 12:52:19.516747,2024-03-18 13:12:43.799451
96,9.377625743139321e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 13:12:43.800413,2024-03-18 13:24:42.122300
97,0.00018648861201265367,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 13:24:42.123279,2024-03-18 13:29:56.370295
98,0.00015947417119767463,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 13:29:56.371552,2024-03-18 14:05:37.714557
99,0.0009335836032534605,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 14:05:37.715560,2024-03-18 15:11:26.643791
100,0.00018347240881107094,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 15:11:26.644761,2024-03-18 15:16:17.069858
101,9.811030171780999e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 15:16:17.070833,2024-03-18 15:28:16.616608
102,0.00019772967593198023,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 15:28:16.617575,2024-03-18 15:51:29.337511
103,9.73057580693095e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 15:51:29.338497,2024-03-18 16:06:35.808473
104,9.508791114645565e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 16:06:35.809469,2024-03-18 16:17:43.860959
105,0.0003958151660856175,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 16:17:43.862582,2024-03-18 16:27:43.811061
106,9.960459703585968e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 16:27:43.812015,2024-03-18 16:39:51.720752
107,9.047457175686421e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 16:39:51.721743,2024-03-18 16:52:32.200152
108,0.000194079559142418,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 16:52:32.201133,2024-03-18 17:07:25.340196
109,9.631690903424818e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 17:07:25.341167,2024-03-18 17:18:36.063480
110,0.00010323169050285787,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 17:18:36.064435,2024-03-18 17:30:14.353842
111,9.826589661960671e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 17:30:14.354800,2024-03-18 17:39:28.418926
112,0.00016714834444215938,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 17:39:28.419891,2024-03-18 17:44:05.949605
113,0.0006207617828480421,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 17:44:05.950545,2024-03-18 20:09:32.200003
114,9.15044256749591e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 20:09:32.200998,2024-03-18 20:19:47.967212
115,0.00018654696521074938,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 20:19:47.968178,2024-03-18 20:24:21.830070
116,0.00020183898354565028,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 20:24:21.831043,2024-03-18 20:40:53.750693
117,9.656310731525051e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 20:40:53.751677,2024-03-18 20:54:20.028847
118,0.0001934636805097725,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 20:54:20.029818,2024-03-18 21:15:54.384055
119,0.00018104758979176815,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 21:15:54.385028,2024-03-18 21:22:01.059535
120,0.00017974660533005122,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 21:22:01.060531,2024-03-18 21:26:50.725096
121,0.00010132250485060337,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 21:26:50.726076,2024-03-18 21:38:00.027471
122,0.000956953324647634,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 21:38:00.028443,2024-03-18 22:50:31.079207
