number,value,params,datetime_start,datetime_complete
28,0.0001640637148983753,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 04:38:29.538568,2024-03-17 04:42:52.922465
29,9.884936414686384e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 04:42:52.923408,2024-03-17 04:53:00.789844
30,0.0009948847496459598,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 04:53:00.790879,2024-03-17 05:46:26.081515
31,0.00010316948515469833,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 05:46:26.082489,2024-03-17 05:54:24.199847
32,0.0002014110587999177,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 05:54:24.200780,2024-03-17 06:13:05.803231
33,9.955193550746664e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 06:13:05.804189,2024-03-17 06:20:47.344440
34,9.42086156769962e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 06:20:47.345405,2024-03-17 06:28:38.906942
35,0.00020213945235199497,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 06:28:38.907933,2024-03-17 06:46:47.114324
36,9.676971159596265e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 06:46:47.115268,2024-03-17 06:55:52.812591
37,0.0008862715517651992,"{'batch_size': 64, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 06:55:52.813569,2024-03-17 07:12:37.057551
38,0.002752761014423854,"{'batch_size': 32, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 07:12:37.058519,2024-03-17 07:40:17.388157
39,0.0009407417363383047,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 07:40:17.389130,2024-03-17 08:38:42.371793
40,0.00018827258664725827,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 08:38:42.372764,2024-03-17 08:43:17.391409
41,8.856779817619328e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 08:43:17.392355,2024-03-17 08:57:03.198729
42,0.00022328307769212,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 08:57:03.199790,2024-03-17 09:14:39.228334
43,0.00010417339832501767,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 09:14:39.229298,2024-03-17 09:22:54.063750
44,0.0004529228753988886,"{'batch_size': 64, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 09:22:54.064717,2024-03-17 09:55:53.620750
45,0.00017462729674343203,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 09:55:53.621714,2024-03-17 10:00:23.323463
46,0.0008939687770516192,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 10:00:23.324415,2024-03-17 11:18:47.232539
47,0.00021467431590979326,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 11:18:47.233556,2024-03-17 11:39:12.046647
48,0.00045683103557582884,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 11:39:12.047609,2024-03-17 11:47:58.242147
49,0.00015709716267524044,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 11:47:58.243101,2024-03-17 11:52:14.600813
50,8.575857694355439e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 11:52:14.601798,2024-03-17 12:09:00.495519
51,8.564504568806268e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 12:09:00.496525,2024-03-17 12:24:00.557581
52,0.00038932574758223146,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 12:24:00.558552,2024-03-17 12:33:21.752260
53,0.0002071438143908357,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 12:33:21.753241,2024-03-17 12:48:01.613533
54,9.530556177463925e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 12:48:01.614523,2024-03-17 12:56:28.803145
55,0.0003571450928524328,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 12:56:28.804103,2024-03-17 13:04:28.119391
56,9.963250524237757e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 13:04:28.120354,2024-03-17 13:12:21.955640
57,0.00010316948515469833,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 13:12:21.956600,2024-03-17 13:21:16.803245
58,0.0009278323578033006,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 13:21:16.804252,2024-03-17 13:40:06.057539
59,0.000343403996747403,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 13:40:06.058508,2024-03-17 13:48:58.532641
60,0.0009073922440236956,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 13:48:58.533614,2024-03-17 14:50:34.678419
61,9.239746371949967e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 14:50:34.679397,2024-03-17 15:04:07.578712
62,0.00010119874099202676,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 15:04:07.579664,2024-03-17 15:18:30.325913
63,0.00019732119012443164,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 15:18:30.326867,2024-03-17 15:35:24.595857
64,9.093755927153203e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 15:35:24.596820,2024-03-17 15:43:53.831393
65,0.0004493168987657159,"{'batch_size': 64, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 15:43:53.832351,2024-03-17 16:14:57.107797
66,9.171010650586684e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 16:14:57.108776,2024-03-17 16:22:57.854981
67,0.00022061829041719746,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 16:22:57.855948,2024-03-17 16:41:46.287437
68,0.00016689494996521517,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 16:41:46.288420,2024-03-17 17:14:44.798106
69,0.00021318776990252825,"{'batch_size': 128, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 17:14:44.799072,2024-03-17 17:32:15.752509
70,0.001033121301481866,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 17:32:15.753483,2024-03-17 17:48:16.920009
71,0.0004393277431788784,"{'batch_size': 64, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 17:48:16.920971,2024-03-17 18:29:05.849941
72,0.0004586218058290739,"{'batch_size': 64, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 18:29:05.850917,2024-03-17 18:54:41.349954
73,0.001184496819416252,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 18:54:41.350909,2024-03-17 19:10:07.332053
74,0.00010172637863386426,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 19:10:07.333024,2024-03-17 19:18:03.662661
75,0.00010178126422425004,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 19:18:03.663628,2024-03-17 19:28:25.586766
76,0.0009619482640572161,"{'batch_size': 32, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 19:28:25.587733,2024-03-17 20:33:34.172600
77,9.346459711738363e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 20:33:34.173588,2024-03-17 20:48:03.237564
78,0.0004428542631200294,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 20:48:03.238527,2024-03-17 21:35:17.332240
79,0.0004586218058290739,"{'batch_size': 64, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 21:35:17.333215,2024-03-17 22:01:26.893886
80,9.41587786178336e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 22:01:26.894855,2024-03-17 22:10:39.379598
81,0.00016264383010488787,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 22:10:39.380570,2024-03-17 22:39:51.742802
82,0.0009445240757091559,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 22:39:51.743775,2024-03-17 23:50:15.334974
83,9.420614982616622e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 23:50:15.335947,2024-03-18 00:02:34.102900
84,0.001073418938159746,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 00:02:34.103873,2024-03-18 01:09:59.703852
85,0.00044703537784767386,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 01:09:59.704834,2024-03-18 01:42:00.713210
86,0.00017462729674343203,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 01:42:00.714169,2024-03-18 01:46:18.073319
87,0.00010316948515469833,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 01:46:18.074291,2024-03-18 01:56:46.677818
88,0.00010316948515469833,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 01:56:46.678777,2024-03-18 02:07:19.977915
89,0.00018304539668305474,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 02:07:19.978916,2024-03-18 02:12:01.201710
90,0.00040627167396598164,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 02:12:01.202714,2024-03-18 02:47:04.604557
