number,value,params,datetime_start,datetime_complete
32,0.00010821671623904386,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 05:54:16.392227,2024-03-17 06:04:20.968294
33,0.00021275689322176346,"{'batch_size': 128, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 06:04:20.969247,2024-03-17 06:19:38.275512
34,8.69789160359978e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 06:19:38.276461,2024-03-17 06:31:24.044253
35,0.003931324484906716,"{'batch_size': 32, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 06:31:24.045211,2024-03-17 07:02:19.013725
36,0.00017519808254506486,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 07:02:19.014693,2024-03-17 07:08:29.357358
37,0.0010223240732980215,"{'batch_size': 32, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 07:08:29.358315,2024-03-17 08:37:53.309224
38,0.0010229151744024162,"{'batch_size': 32, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 08:37:53.310196,2024-03-17 09:39:26.913059
39,0.003028315796474596,"{'batch_size': 32, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 09:39:26.914053,2024-03-17 10:13:06.598755
40,0.00042985017944003993,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 10:13:06.599735,2024-03-17 10:45:27.513111
41,0.0010436086158992044,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 10:45:27.514170,2024-03-17 11:48:21.266819
42,0.00020892780605868497,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 11:48:21.267841,2024-03-17 12:08:33.291207
43,0.0009487801130344722,"{'batch_size': 32, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 12:08:33.292162,2024-03-17 13:18:11.110367
44,0.00019319625892045693,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 13:18:11.111361,2024-03-17 13:35:33.706981
45,0.00017010071845855265,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 13:35:33.707960,2024-03-17 13:40:47.908405
46,0.00047236563422263424,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 13:40:47.909365,2024-03-17 13:49:23.097889
47,0.00010960396438875394,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 13:49:23.098839,2024-03-17 13:57:46.395342
48,0.00010458992519854114,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 13:57:46.396787,2024-03-17 14:09:09.410587
49,0.0010788506262511574,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 14:09:09.411556,2024-03-17 15:13:08.710419
50,0.00010821671623904386,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 15:13:08.711388,2024-03-17 15:24:40.122133
51,0.0001744688371356547,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 15:24:40.123101,2024-03-17 15:31:43.165081
52,0.00010549233842866668,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 15:31:43.166034,2024-03-17 15:40:01.927724
53,0.00042367085052398226,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 15:40:01.928701,2024-03-17 16:16:17.080655
54,0.0001550872888132596,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 16:16:17.082704,2024-03-17 16:20:46.120395
55,0.0001750999237653112,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 16:20:46.121380,2024-03-17 16:24:34.037863
56,8.711938496464345e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 16:24:34.038824,2024-03-17 16:37:56.235892
57,9.535019434618892e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 16:37:56.236851,2024-03-17 16:51:19.507290
58,0.00044529560015003347,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 16:51:19.508279,2024-03-17 17:24:19.653664
59,0.0003559381140163587,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 17:24:19.654626,2024-03-17 17:32:00.548204
60,0.0003607035788140238,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 17:32:00.549162,2024-03-17 18:29:07.058380
61,9.290305699405615e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 18:29:07.059363,2024-03-17 18:39:13.868355
62,0.0004883549721925728,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 18:39:13.869312,2024-03-17 19:05:58.830986
63,0.0024653232843883576,"{'batch_size': 32, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 19:05:58.831959,2024-03-17 19:35:39.752926
64,0.001029952430020153,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 19:35:39.753917,2024-03-17 20:30:54.851730
65,9.57624919855491e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 20:30:54.853203,2024-03-17 20:50:08.303851
66,0.00010465068010968367,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 20:50:08.304813,2024-03-17 21:01:07.793401
67,0.00039688537692172845,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 21:01:07.794370,2024-03-17 21:09:27.971012
68,0.0029527088517490464,"{'batch_size': 32, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 21:09:27.971969,2024-03-17 21:42:55.411128
69,0.00010369419648148904,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 21:42:55.412477,2024-03-17 21:48:53.220952
70,0.000982597718926966,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 21:48:53.221905,2024-03-17 22:57:42.504930
71,0.00019319625892045693,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 22:57:42.505919,2024-03-17 23:15:06.522216
72,0.0004522845526844917,"{'batch_size': 64, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 23:15:06.523188,2024-03-17 23:57:51.332129
73,0.0007377550677295516,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 23:57:51.333537,2024-03-18 02:16:59.561241
74,0.0003759984945594996,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 02:16:59.562235,2024-03-18 02:27:37.972630
75,0.00010438351434873138,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 02:27:37.973617,2024-03-18 02:37:40.542255
76,0.0001843001062319755,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 02:37:40.543220,2024-03-18 02:41:57.557450
77,0.0007377550677295516,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 02:41:57.558412,2024-03-18 04:56:29.112649
78,9.848528044312157e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 04:56:29.113609,2024-03-18 05:12:29.606837
79,0.00044203382756493963,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 05:12:29.607810,2024-03-18 06:01:23.756494
80,9.222852685677209e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 06:01:23.757863,2024-03-18 06:18:30.560435
81,0.00018603889900750976,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 06:18:30.561404,2024-03-18 06:22:33.340758
82,0.00036047636746433683,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 06:22:33.341743,2024-03-18 07:27:07.833473
83,0.0003691373765205411,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 07:27:07.834473,2024-03-18 07:34:20.656016
84,0.0003745027151581257,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 07:34:20.657006,2024-03-18 08:41:17.395189
85,8.99335501746913e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 08:41:17.396163,2024-03-18 09:01:03.513832
86,0.0007618092273722773,"{'batch_size': 32, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 09:01:03.514822,2024-03-18 11:19:44.545288
87,8.507195638416084e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 11:19:44.546271,2024-03-18 11:42:01.703630
88,0.00017519808254506486,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 11:42:01.704612,2024-03-18 11:48:52.398090
89,0.0004201939532393039,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 11:48:52.399541,2024-03-18 11:58:58.673141
90,0.0001952609093503718,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 11:58:58.674132,2024-03-18 12:24:26.234815
91,0.00048016372260212763,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 12:24:26.235780,2024-03-18 12:55:56.765144
92,9.503541236988413e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 12:55:56.766104,2024-03-18 13:16:29.017656
93,0.00046645950847277925,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 13:16:29.018662,2024-03-18 13:55:54.074964
94,0.0001580157449737295,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 13:55:54.076879,2024-03-18 14:01:03.507339
95,0.0001652036485429972,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 14:01:03.508321,2024-03-18 14:05:57.716463
96,9.222852685677209e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 14:05:57.717425,2024-03-18 14:22:46.715732
97,9.290305699405615e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 14:22:46.716704,2024-03-18 14:37:38.090396
98,0.0002067065218005435,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 14:37:38.091363,2024-03-18 14:56:55.723506
99,0.00018297542999964786,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 14:56:55.724481,2024-03-18 15:24:28.428707
100,9.369590869567063e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 15:24:28.429695,2024-03-18 15:46:19.359106
101,9.163945084799565e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 15:46:19.360251,2024-03-18 16:08:37.065248
102,0.00010438476609562832,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 16:08:37.066270,2024-03-18 16:21:36.055532
103,8.620398041231966e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 16:21:36.056493,2024-03-18 16:39:21.653706
104,0.0002037961460422406,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 16:39:21.654668,2024-03-18 16:58:36.447767
105,0.00010166865928448557,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 16:58:36.448738,2024-03-18 17:08:08.314044
106,9.42266456345983e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 17:08:08.315016,2024-03-18 17:28:42.394107
107,0.00017145284347532967,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 17:28:42.395078,2024-03-18 17:34:04.944020
108,9.88222276690552e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 17:34:04.944998,2024-03-18 17:50:31.026026
109,0.000182981527726183,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 17:50:31.026996,2024-03-18 17:56:28.312659
110,9.744881921143754e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 17:56:28.313668,2024-03-18 18:09:10.608189
111,9.382960523480238e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 18:09:10.609153,2024-03-18 18:25:14.016255
112,0.0001037824775293167,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 18:25:14.017210,2024-03-18 18:37:31.658404
113,0.00010407733818106209,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 18:37:31.659364,2024-03-18 18:50:06.131425
114,9.35287928954106e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 18:50:06.132417,2024-03-18 19:07:29.419117
115,0.00019319625892045693,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 19:07:29.420122,2024-03-18 19:25:23.625283
116,9.081059895535655e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 19:25:23.626315,2024-03-18 19:42:44.630197
117,0.00010444468329136211,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 19:42:44.631157,2024-03-18 19:54:22.289851
118,0.0003737719446558797,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 19:54:22.290829,2024-03-18 21:04:45.147163
119,0.00018399033226692204,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 21:04:45.148127,2024-03-18 21:08:58.720401
120,9.57624919855491e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 21:08:58.721355,2024-03-18 21:28:26.974928
121,0.00017933529662129022,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 21:28:26.975936,2024-03-18 21:33:22.764568
122,0.0004452737239635661,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 21:33:22.765521,2024-03-18 22:07:21.804493
