number,value,params,datetime_start,datetime_complete
28,9.845725501824557e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-16 22:07:24.776269,2024-03-16 22:14:15.346125
29,0.0006907706284044616,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-16 22:14:15.347167,2024-03-17 00:10:08.923721
30,0.00023744792308544077,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 00:10:08.924680,2024-03-17 00:25:41.256773
31,0.0003296705883877538,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 00:25:41.257750,2024-03-17 01:23:31.187347
32,0.0001274747282239963,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 01:23:31.188339,2024-03-17 01:28:12.662068
33,0.0003144453755462191,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 01:28:12.663028,2024-03-17 01:34:32.734584
34,0.0007053922216226532,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 01:34:32.735536,2024-03-17 03:23:20.552677
35,0.00017191407269884782,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 03:23:20.553732,2024-03-17 03:27:10.877624
36,9.830840703002082e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 03:27:10.878573,2024-03-17 03:35:02.700360
37,9.965458655213875e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 03:35:02.701341,2024-03-17 03:43:19.549135
38,0.00020127498056747171,"{'batch_size': 128, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 03:43:19.550076,2024-03-17 04:02:15.464654
39,0.00013618733276986252,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 04:02:15.465600,2024-03-17 04:08:01.713781
40,0.00040633621656528836,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 04:08:01.714759,2024-03-17 04:45:08.603944
41,0.00036172518478895727,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 04:45:08.604908,2024-03-17 04:54:05.476012
42,0.00035679422067830973,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 04:54:05.476991,2024-03-17 05:51:56.925092
43,0.00019768459624126415,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 05:51:56.926056,2024-03-17 06:11:38.152098
44,0.0006801212157440005,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 06:11:38.153057,2024-03-17 08:00:57.543988
45,8.70876262009258e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 08:00:57.544954,2024-03-17 08:19:26.936453
46,0.00019300946563783646,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 08:19:26.937415,2024-03-17 08:26:04.622770
47,0.0002048324332681217,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 08:26:04.623723,2024-03-17 08:52:45.171816
48,8.935697807033503e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 08:52:45.172760,2024-03-17 09:12:15.492400
49,0.0007479836506076876,"{'batch_size': 32, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 09:12:15.493389,2024-03-17 11:30:43.062429
50,0.0029473458975818887,"{'batch_size': 32, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 11:30:43.063433,2024-03-17 12:03:03.814249
51,9.933477744885637e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 12:03:03.815229,2024-03-17 12:11:34.441820
52,0.0001807353405116754,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 12:11:34.442765,2024-03-17 12:37:11.858713
53,0.0002129822323518986,"{'batch_size': 128, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 12:37:11.859667,2024-03-17 12:55:28.890408
54,0.00017357094616844444,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 12:55:28.891354,2024-03-17 13:27:46.389920
55,0.00015413714795977707,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 13:27:46.390895,2024-03-17 13:33:11.127216
56,9.574246698722593e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 13:33:11.128204,2024-03-17 13:46:27.056412
57,0.00019685433721205816,"{'batch_size': 128, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 13:46:27.057360,2024-03-17 14:00:43.870246
58,0.00018294306369992492,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 14:00:43.871201,2024-03-17 14:31:01.509711
59,0.0004511014690458719,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 14:31:01.510679,2024-03-17 14:43:46.944208
60,9.409736710335401e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 14:43:46.945165,2024-03-17 14:53:30.955637
61,0.0001024641673390088,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 14:53:30.956596,2024-03-17 15:03:34.503312
62,0.00010140343800039896,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 15:03:34.504327,2024-03-17 15:15:51.964543
63,0.0005003774655708759,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 15:15:51.965496,2024-03-17 15:45:52.310330
64,0.0002147635324453116,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 15:45:52.311277,2024-03-17 16:04:38.831816
65,9.255088644670003e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 16:04:38.832786,2024-03-17 16:12:03.494700
66,8.70876262009258e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 16:12:03.495656,2024-03-17 16:29:00.142614
67,0.00040633621656528836,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 16:29:00.143560,2024-03-17 17:02:53.975620
68,0.00017840320731404402,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 17:02:53.976608,2024-03-17 17:09:05.254086
69,0.00036172518478895727,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 17:09:05.255375,2024-03-17 17:17:10.295719
70,0.00017167919107024192,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 17:17:10.296682,2024-03-17 17:21:08.040630
71,0.00037106081560538183,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 17:21:08.041591,2024-03-17 18:26:28.007484
72,0.0001944809164946049,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 18:26:28.008477,2024-03-17 18:38:55.732155
73,0.0003628130560831156,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 18:38:55.733117,2024-03-17 19:36:10.073098
74,0.0001656853072964127,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 19:36:10.074069,2024-03-17 19:40:48.747319
75,0.00040028946358243385,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 19:40:48.748273,2024-03-17 19:51:54.403246
76,8.208443173222154e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 19:51:54.404211,2024-03-17 20:10:36.505068
77,0.00043222603632639357,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 20:10:36.506087,2024-03-17 20:53:49.724257
78,0.0010691640637271508,"{'batch_size': 64, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 20:53:49.725195,2024-03-17 21:11:22.574546
79,8.090121251480574e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 21:11:22.575535,2024-03-17 21:29:46.082241
80,0.00010061899915124448,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 21:29:46.083224,2024-03-17 21:39:43.925816
81,0.00019508940311270946,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 21:39:43.926837,2024-03-17 21:54:11.652445
82,8.687359804988856e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 21:54:11.653402,2024-03-17 22:09:49.417239
83,0.0004835867236577799,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 22:09:49.418212,2024-03-17 22:41:07.032375
84,8.814383198189177e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 22:41:07.033344,2024-03-17 22:58:47.895692
85,0.00037713030100233725,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 22:58:47.896640,2024-03-18 00:07:07.141726
86,8.775929351787172e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 00:07:07.142690,2024-03-18 00:26:31.601335
87,9.409736710335401e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 00:26:31.602318,2024-03-18 00:35:27.588192
88,0.00020904216516706746,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 00:35:27.589154,2024-03-18 00:52:24.905212
89,9.674214893070513e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 00:52:24.906186,2024-03-18 01:01:06.063738
90,9.116746093273326e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 01:01:06.064697,2024-03-18 01:10:32.440107
91,0.00046534234051061123,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 01:10:32.441073,2024-03-18 01:42:54.967450
92,9.754364767670799e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 01:42:54.968447,2024-03-18 01:55:35.389883
93,8.150075190745308e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 01:55:35.390860,2024-03-18 02:15:36.009715
94,0.0001901252752045262,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 02:15:36.010715,2024-03-18 02:37:20.910930
95,0.00043651357515262987,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 02:37:20.912176,2024-03-18 02:45:23.427841
96,0.00019933730456535203,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 02:45:23.428796,2024-03-18 03:04:24.135515
97,0.0004070137542594334,"{'batch_size': 64, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 03:04:24.136470,2024-03-18 03:35:02.493564
98,9.933472705463654e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 03:35:02.494542,2024-03-18 03:46:30.322643
99,0.0004273971757366321,"{'batch_size': 128, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 03:46:30.323635,2024-03-18 03:56:23.908195
100,9.834401559689694e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 03:56:23.909163,2024-03-18 04:05:19.499689
101,9.451502625933765e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 04:05:19.500651,2024-03-18 04:15:29.464490
102,0.0001638538071497434,"{'batch_size': 128, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 04:15:29.465444,2024-03-18 04:46:20.438493
103,8.5762682455834e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 04:46:20.439522,2024-03-18 05:00:49.782005
104,7.607537397143526e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 05:00:49.783193,2024-03-18 05:19:08.551536
105,0.00013618733276986252,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 05:19:08.552502,2024-03-18 05:24:32.883049
106,9.220996930373153e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-18 05:24:32.884017,2024-03-18 05:41:29.456188
107,0.00019803657447266037,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 05:41:29.457160,2024-03-18 06:00:03.126979
108,8.687359804988856e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 06:00:03.127953,2024-03-18 06:17:46.287684
109,9.834401559689694e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 06:17:46.288654,2024-03-18 06:25:21.581133
110,0.00037713030100233725,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 06:25:21.582135,2024-03-18 07:31:11.141189
111,8.54318409481779e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 07:31:11.142176,2024-03-18 07:48:01.099965
112,9.29226175304231e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 07:48:01.100937,2024-03-18 07:59:09.898638
113,0.00098624413056661,"{'batch_size': 32, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 07:59:09.899583,2024-03-18 09:03:10.330774
114,8.702664995257607e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 09:03:10.331756,2024-03-18 09:16:21.047650
115,0.00016654829085298035,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 09:16:21.048603,2024-03-18 09:20:59.756383
116,0.00017433589326652367,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:20:59.757425,2024-03-18 09:25:29.989673
117,0.00010108876833098895,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 09:25:29.990641,2024-03-18 09:35:16.801310
118,8.303591441831989e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:35:16.802270,2024-03-18 09:50:16.000437
119,9.255088644670003e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:50:16.001390,2024-03-18 09:58:37.213028
120,0.00019518452199634656,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-18 09:58:37.213977,2024-03-18 10:16:25.238044
121,9.325953337983167e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 10:16:25.239013,2024-03-18 10:29:53.397683
122,0.0023789210159802137,"{'batch_size': 32, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 10:29:53.398632,2024-03-18 11:08:21.934330
