number,value,params,datetime_start,datetime_complete
11,0.0004223335624867887,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-16 14:34:02.447352,2024-03-16 15:08:25.690324
12,0.003075274909311589,"{'batch_size': 32, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-16 15:08:25.691267,2024-03-16 15:42:03.736788
13,0.00046091213268174586,"{'batch_size': 64, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-16 15:42:03.737798,2024-03-16 16:13:05.013362
14,0.00019128567792602052,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-16 16:13:05.014303,2024-03-16 16:33:15.324260
15,0.0003952675235881735,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-16 16:33:15.325233,2024-03-16 16:40:39.884772
16,0.00041506884398023107,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-16 16:40:39.885730,2024-03-16 16:48:46.530344
17,9.075238033869462e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-16 16:48:46.532471,2024-03-16 17:01:59.182240
18,0.0007453839941155822,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-16 17:01:59.183190,2024-03-16 19:03:37.498786
19,9.510880534988698e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-16 19:03:37.499745,2024-03-16 19:11:28.812385
20,0.00044463365892742635,"{'batch_size': 64, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-16 19:11:28.813313,2024-03-16 19:56:26.712311
21,0.00041390078260050527,"{'batch_size': 64, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-16 19:56:26.713272,2024-03-16 20:27:19.422054
22,0.0002133026162901615,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-16 20:27:19.423016,2024-03-16 20:47:12.840543
23,0.00018654138834189475,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-16 20:47:12.841930,2024-03-16 21:06:19.462559
24,0.00015932715487839251,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-16 21:06:19.463517,2024-03-16 21:10:57.054599
25,0.00291639796971728,"{'batch_size': 32, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-16 21:10:57.055550,2024-03-16 21:45:01.244261
26,0.00019252942554732723,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-16 21:45:01.245243,2024-03-16 22:10:48.163003
27,0.00018628960666498202,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-16 22:10:48.163968,2024-03-16 22:14:22.162825
28,9.875504423296207e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-16 22:14:22.163790,2024-03-16 22:26:41.212668
29,0.00043229950027565936,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-16 22:26:41.213641,2024-03-16 22:33:52.307404
30,0.000906059728229279,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-16 22:33:52.308398,2024-03-16 23:26:12.573702
31,9.130826581630878e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-16 23:26:12.574668,2024-03-16 23:42:55.769829
32,0.0010162619555763096,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-16 23:42:55.770790,2024-03-17 00:39:31.116607
33,0.0001808078483793492,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 00:39:31.117577,2024-03-17 00:43:52.085948
34,0.0004102324426556252,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 00:43:52.086909,2024-03-17 01:19:36.601657
35,0.0010777279923010802,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 01:19:36.602630,2024-03-17 01:32:55.641542
36,0.0003688379456009038,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 01:32:55.642505,2024-03-17 02:29:41.627218
37,0.00017602161635506253,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 02:29:41.628232,2024-03-17 02:34:26.697458
38,0.0003536623176981407,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 02:34:26.698429,2024-03-17 03:31:49.851078
39,0.0004019880843920175,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-17 03:31:49.852029,2024-03-17 04:10:08.811793
40,0.002926045103920278,"{'batch_size': 32, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 04:10:08.812768,2024-03-17 04:42:47.151839
41,0.0010559619773329435,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 04:42:47.152824,2024-03-17 05:40:13.268153
42,0.0009015043500650492,"{'batch_size': 32, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 05:40:13.269137,2024-03-17 06:40:10.709381
43,0.0001912656686017519,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 06:40:10.710350,2024-03-17 06:44:25.240774
44,0.00035571615049414103,"{'batch_size': 128, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2024-03-17 06:44:25.241742,2024-03-17 06:53:05.818522
45,0.00010299290984956344,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 06:53:05.819496,2024-03-17 07:02:18.011326
46,0.0004516450725963332,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 07:02:18.012288,2024-03-17 07:30:31.055260
47,9.895767879329118e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 07:30:31.056216,2024-03-17 07:39:43.349146
48,0.0007776756817211931,"{'batch_size': 32, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 07:39:43.350103,2024-03-17 10:01:25.157324
49,0.0001865274720406671,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 10:01:25.158307,2024-03-17 10:31:53.806755
50,0.0009245261297758179,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 10:31:53.807713,2024-03-17 11:55:43.110989
51,9.575862195883224e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 11:55:43.111968,2024-03-17 12:09:00.204826
52,0.00016728284117957864,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 12:09:00.205821,2024-03-17 12:14:16.405046
53,0.0009175442724082472,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 12:14:16.406014,2024-03-17 13:19:17.797168
54,0.00046057054441037403,"{'batch_size': 64, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 13:19:17.798131,2024-03-17 14:02:59.331281
55,0.000924330799009011,"{'batch_size': 64, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-17 14:02:59.332245,2024-03-17 14:20:12.005147
56,0.0001850303959253681,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 14:20:12.006170,2024-03-17 14:25:03.556322
57,0.0004556183739317488,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 14:25:03.557313,2024-03-17 15:03:41.752050
58,0.0002119152025341177,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 15:03:41.753019,2024-03-17 15:28:56.910749
59,9.397034607582555e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 15:28:56.911850,2024-03-17 15:43:36.663568
60,0.00019128567792602052,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2024-03-17 15:43:36.664561,2024-03-17 16:04:28.947100
61,0.000373704825413724,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 16:04:28.948050,2024-03-17 17:02:15.759530
62,0.0004690404060958626,"{'batch_size': 64, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 17:02:15.760484,2024-03-17 17:39:36.704770
63,0.00017592509670626965,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 17:39:36.705783,2024-03-17 18:07:45.148193
64,0.0002118501477361474,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 18:07:45.149155,2024-03-17 18:22:55.787709
65,0.00017067172977563072,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 18:22:55.788665,2024-03-17 18:26:25.076210
66,0.00020824986955174634,"{'batch_size': 128, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 18:26:25.077190,2024-03-17 18:47:01.295257
67,0.00017304958856313789,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 18:47:01.296230,2024-03-17 18:50:46.538928
68,0.000204025381593854,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 18:50:46.539876,2024-03-17 19:12:56.408025
69,0.00017225968847974405,"{'batch_size': 256, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 19:12:56.409007,2024-03-17 19:16:59.443138
70,9.969031021096392e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 19:16:59.444116,2024-03-17 19:26:43.873042
71,0.000188030256262905,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 19:26:43.874108,2024-03-17 19:31:03.106555
72,0.0004296741898647112,"{'batch_size': 64, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 19:31:03.107532,2024-03-17 20:12:17.421699
73,0.00010952919272160121,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-17 20:12:17.422667,2024-03-17 20:19:52.903489
74,0.0003930427817376693,"{'batch_size': 128, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 20:19:52.904446,2024-03-17 20:28:26.937778
75,0.00017952504885648612,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-17 20:28:26.938735,2024-03-17 20:32:25.953294
76,0.00017455586592115407,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 20:32:25.954260,2024-03-17 20:37:46.315006
77,9.827088857009177e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-17 20:37:46.315954,2024-03-17 20:49:04.290056
78,9.245159205363641e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 20:49:04.291009,2024-03-17 20:57:27.801498
79,0.0003983586805799241,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 20:57:27.802461,2024-03-17 21:05:53.984984
80,0.0001602974072055214,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 21:05:53.985958,2024-03-17 21:10:56.860053
81,0.00034672119234397845,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-17 21:10:56.861014,2024-03-17 22:12:39.580857
82,0.0008965833864756263,"{'batch_size': 64, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-17 22:12:39.581851,2024-03-17 22:25:56.883398
83,9.625891195094222e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 22:25:56.884331,2024-03-17 22:36:39.606204
84,9.185933604328283e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 22:36:39.607178,2024-03-17 22:47:02.275686
85,0.002494905700914588,"{'batch_size': 32, 'd_model': 128, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-17 22:47:02.276620,2024-03-17 23:22:45.758033
86,8.205993507971526e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-17 23:22:45.759003,2024-03-17 23:39:08.885967
87,0.00035782819608354125,"{'batch_size': 64, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-17 23:39:08.886937,2024-03-18 00:49:44.356790
88,0.000188030256262905,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 00:49:44.357777,2024-03-18 00:53:53.785345
89,0.0009531835635559735,"{'batch_size': 32, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 00:53:53.786346,2024-03-18 01:51:48.555295
90,0.0004556183739317488,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 01:51:48.556259,2024-03-18 02:32:05.413530
91,0.0010138127625213247,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 02:32:05.414503,2024-03-18 02:49:18.835408
92,0.0002036980157190334,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 02:49:18.836385,2024-03-18 03:09:20.235304
93,9.573466094351281e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 03:09:20.236261,2024-03-18 03:17:21.178804
94,0.0001961011498181004,"{'batch_size': 128, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 03:17:21.179793,2024-03-18 03:35:56.042793
95,0.0011821995775466642,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 03:35:56.043764,2024-03-18 03:53:12.804858
96,8.508789416572336e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 03:53:12.805836,2024-03-18 04:13:02.866141
97,0.0001865274720406671,"{'batch_size': 128, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 04:13:02.867112,2024-03-18 04:39:48.494592
98,0.0004359385770240274,"{'batch_size': 64, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 04:39:48.495548,2024-03-18 05:13:50.709176
99,9.318690654604804e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 05:13:50.710215,2024-03-18 05:24:07.334339
100,0.00017811032161944233,"{'batch_size': 256, 'd_model': 128, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 05:24:07.335302,2024-03-18 05:29:03.665951
101,0.00018734938910524717,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 05:29:03.667273,2024-03-18 05:34:02.318976
102,0.00017952504885648612,"{'batch_size': 256, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 05:34:02.319972,2024-03-18 05:38:21.598791
103,8.437417959823868e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 05:38:21.599770,2024-03-18 05:54:23.412989
104,0.00018259921461679596,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 05:54:23.413956,2024-03-18 05:59:33.910897
105,8.720332945913914e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 05:59:33.912204,2024-03-18 06:17:38.160606
106,0.00019122217212625813,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 06:17:38.161572,2024-03-18 06:21:52.952980
107,0.00010273320955584431,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 06:21:52.953958,2024-03-18 06:32:02.217577
108,9.971327063713222e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 06:32:02.218570,2024-03-18 06:44:52.550335
109,0.00010343445879632804,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 06:44:52.551707,2024-03-18 06:51:49.754285
110,0.0009172479001887024,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 06:51:49.755243,2024-03-18 07:45:04.856619
111,0.00043250262487405254,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 07:45:04.857605,2024-03-18 07:52:18.124316
112,9.969031021096392e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 07:52:18.125280,2024-03-18 08:01:46.994769
113,0.00020204845427080443,"{'batch_size': 128, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2024-03-18 08:01:46.995777,2024-03-18 08:21:51.734948
114,9.221009150422633e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 08:21:51.735911,2024-03-18 08:32:45.323144
115,9.715369954657976e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 08:32:45.324109,2024-03-18 08:45:44.378195
116,0.00010532639107398366,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 08:45:44.379144,2024-03-18 08:54:16.971502
117,9.573466094351281e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 08:54:16.972468,2024-03-18 09:02:49.553903
118,0.0009290415127698255,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 09:02:49.555365,2024-03-18 10:07:49.490565
119,0.00010109059320855291,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 10:07:49.491544,2024-03-18 10:16:48.431349
120,9.66834854219613e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2024-03-18 10:16:48.432311,2024-03-18 10:28:57.775325
121,9.252091404727782e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 10:28:57.776289,2024-03-18 10:41:59.403007
122,9.185881526333883e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 10:41:59.403971,2024-03-18 10:58:43.136327
